element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ga,6,103.7418,0.0010,103.7419+,210,,,359164.4,455557.5,3d7.(2F).4s,1F,3,3d7.(2F).4p,3G*,4,,,L12180,
Ga,5,103.876,0.010,104*,30,,,214000,310267,3d8.(3F).4s,4F,5/2,3d8.(3F).4p,2F*,7/2,,,L12180,
Ga,6,103.8800,0.0010,103.8800+,170,,,327438.9,423703.8,3d7.(4P).4s,3P,2,3d7.(2P).4p,3P*,1,,,L12180,
Ga,5,104.020,0.010,104.020+,5,,,232968,329103,3d8.(1D).4s,2D,3/2,3d8.(3P).4p,4D*,5/2,,,L12180,
Ga,6,104.2418,0.0010,104.2412+,240,,,331468.2,427399.6,3d7.(2H).4s,3H,5,3d7.(2H).4p,3G*,5,,,L12180,
Ga,4,104.2531,0.0010,104.2532+,70,,,236906.5,332826.8,3d9.4p,3D*,1,3d9.4d,1P,1,,,L12180,
Ga,4,104.3301,0.0010,104.3286+,1,,,236906.5,332757.5,3d9.4p,3D*,1,3d9.4d,3P,2,,,L12180,
Ga,5,104.580,0.010,104.576+,15,,,212121,307745,3d8.(3F).4s,4F,7/2,3d8.(3F).4p,4F*,5/2,,,L12180,
Ga,5,104.750,0.010,104.750+,30,,,242026,337491,3d8.(3P).4s,2P,3/2,3d8.(3P).4p,2S*,1/2,,,L12180,
Ga,6,104.7701,0.0010,104.7696+,170,,,327438.9,422886.4,3d7.(4P).4s,3P,2,3d7.(2P).4p,3P*,2,,,L12180,
Ga,4,104.8565,0.0010,104.8561+,3,,,237458.0,332826.8,3d9.4p,3D*,2,3d9.4d,1P,1,,,L12180,
Ga,4,104.9316,0.0010,104.9323+,7,,,237458.0,332757.5,3d9.4p,3D*,2,3d9.4d,3P,2,,,L12180,
Ga,5,105.048,0.010,105.045+,120,,,210052,305249,3d8.(3F).4s,4F,9/2,3d8.(3F).4p,4F*,9/2,,,L12180,
Ga,6,105.1316,0.0010,105.1311+,50,,,325408.1,420527.4,3d7.(2P).4s,3P,2,3d7.(4P).4p,5D*,1,,,L12180,
Ga,4,105.3307,0.0010,105.3308+,15,,,233824.7,328763.7,3d9.4p,1D*,2,3d9.4d,3S,1,,,L12180,
Ga,5,105.456,0.010,105.456+,80,,,212121,306947,3d8.(3F).4s,4F,7/2,3d8.(3F).4p,2G*,9/2,,,L12180,
Ga,5,105.812,0.010,105.812+,90,,,212121,306628,3d8.(3F).4s,4F,7/2,3d8.(3F).4p,4F*,7/2,,,L12180,
Ga,6,105.8661,0.0010,105.8653+,190,,,327159.5,421619.2,3d7.(2G).4s,1G,4,3d7.(2G).4p,3H*,4,,,L12180,
Ga,6,105.8936,0.0010,105.8931+,420,,,301417.4,395852.3,3d7.(4F).4s,3F,4,3d7.(4F).4p,5G*,5,,,L12180,
Ga,6,105.9848,0.0010,105.9854+,230,,,359164.4,453517.0,3d7.(2F).4s,1F,3,3d7.(2F).4p,1D*,2,,,L12180,
Ga,6,106.0405,0.0010,106.0387+,40,,,338579.5,432884.7,3d7.(2D2).4s,1D,2,3d7.(2P).4p,3D*,2,,,L12180,
Ga,6,106.1789,0.0010,106.1790+,3,,,325408.1,419588.7,3d7.(2P).4s,3P,2,3d7.(4P).4p,5D*,3,,,L12180,
Ga,5,106.266,0.010,106.268+,80,,,236072,330174,3d8.(3P).4s,4P,5/2,3d8.(3P).4p,4D*,7/2,,,L12180,
Ga,5,106.381,0.010,106.381+,10,,,231711,325713,3d8.(1D).4s,2D,5/2,3d8.(1D).4p,2D*,5/2,,,L12180,
Ga,3,106.4811,0.0010,106.4810+,5,,,130395.56,224309.0,3d9.4s2,2D,5/2,3d10.8p,2P*,3/2,,,L12180,
Ga,5,106.537,0.010,107*,5,,,214000,307864,3d8.(3F).4s,4F,5/2,3d8.(3F).4p,4F*,3/2,,,L12180,
Ga,5,106.669,0.010,107*,80,,,214000,307745,3d8.(3F).4s,4F,5/2,3d8.(3F).4p,4F*,5/2,,,L12180,
Ga,5,106.859,0.010,106.859+,35,,,232968,326549,3d8.(1D).4s,2D,3/2,3d8.(1D).4p,2P*,3/2,,,L12180,
Ga,5,106.945,0.010,106.948+,30,,,235609,329112,3d8.(3P).4s,4P,3/2,3d8.(3P).4p,4D*,3/2,,,L12180,
Ga,5,106.960,0.010,106.959+,60,,,235609,329103,3d8.(3P).4s,4P,3/2,3d8.(3P).4p,4D*,5/2,,,L12180,
Ga,6,106.9739,0.0010,106.9734+,70,,,304315.6,397796.8,3d7.(4F).4s,3F,3,3d7.(4F).4p,5G*,3,,,L12180,
Ga,5,107.111,0.010,107.112+,45,,,235752,329112,3d8.(3P).4s,4P,1/2,3d8.(3P).4p,4D*,3/2,,,L12180,
Ga,5,107.119,0.010,107.117+,55,,,235752,329108,3d8.(3P).4s,4P,1/2,3d8.(3P).4p,4D*,1/2,,,L12180,
Ga,6,107.1536,0.0010,107.1544+,80,,,336722.0,430045.3,3d7.(2H).4s,1H,5,3d7.(2H).4p,3G*,4,,,L12180,
Ga,5,107.377,0.010,107.379+,80,,,212121,305249,3d8.(3F).4s,4F,7/2,3d8.(3F).4p,4F*,9/2,,,L12180,
Ga,5,107.489,0.010,107.491+,5,,,236072,329103,3d8.(3P).4s,4P,5/2,3d8.(3P).4p,4D*,5/2,,,L12180,
Ga,6,107.7948,0.0010,107.7944+,140,,,327159.5,419928.7,3d7.(2G).4s,1G,4,3d7.(2G).4p,3H*,5,,,L12180,
Ga,6,107.8332,0.0010,107.8331+,180,,,304315.6,397051.5,3d7.(4F).4s,3F,3,3d7.(4F).4p,5G*,4,,,L12180,
Ga,5,107.883,0.010,107.880+,90,,,231711,324407,3d8.(1D).4s,2D,5/2,3d8.(1D).4p,2F*,7/2,,,L12180,
Ga,5,107.960,0.010,107.960+,110*,,,215237,307864,3d8.(3F).4s,4F,3/2,3d8.(3F).4p,4F*,3/2,,,L12180,
Ga,5,107.960,0.010,108*,110*,,,214000,306628,3d8.(3F).4s,4F,5/2,3d8.(3F).4p,4F*,7/2,,,L12180,
Ga,6,107.9932,0.0010,107.9925+,240,,,325408.1,418007.1,3d7.(2P).4s,3P,2,3d7.(4P).4p,3S*,1,,,L12180,
Ga,6,108.0389,0.0010,108.0388+,180,,,330355.3,422914.6,3d7.(2H).4s,3H,6,3d7.(2G).4p,3H*,6,,,L12180,
Ga,5,108.055,0.010,108.047+,10,,,243053,335605,3d8.(3P).4s,2P,1/2,3d8.(3P).4p,2P*,1/2,,,L12180,
Ga,5,108.099,0.010,108.099+,60,,,215237,307745,3d8.(3F).4s,4F,3/2,3d8.(3F).4p,4F*,5/2,,,L12180,
Ga,4,108.1641,0.0010,108.1645+,7,,,236311.9,328763.7,3d9.4p,1P*,1,3d9.4d,3S,1,,,L12180,
Ga,5,108.501,0.010,108.501+,250,,,210052,302217,3d8.(3F).4s,4F,9/2,3d8.(3F).4p,4G*,11/2,,,L12180,
Ga,6,108.5988,0.0010,108.5972+,25,,,301417.4,393500.8,3d7.(4F).4s,3F,4,3d7.(4F).4p,5D*,4,,,L12180,
Ga,5,108.737,0.010,108.736+,80,,,218301,310267,3d8.(3F).4s,2F,7/2,3d8.(3F).4p,2F*,7/2,,,L12180,
Ga,6,108.7746,0.0010,108.7746+,30,,,306203.6,398136.8,3d7.(4F).4s,3F,2,3d7.(4F).4p,5D*,2,,,L12180,
Ga,5,108.808,0.010,108.807+,30*,,,232968,324874,3d8.(1D).4s,2D,3/2,3d8.(1D).4p,2P*,1/2,,,L12180,
Ga,5,108.808,0.010,108.810+,30*,,,242026,333929,3d8.(3P).4s,2P,3/2,3d8.(3P).4p,2D*,3/2,,,L12180,
Ga,4,108.8598,0.0010,108.8646+,8,,,236906.5,328763.7,3d9.4p,3D*,1,3d9.4d,3S,1,,,L12180,
Ga,6,108.9452,0.0010,108.9450+,310,,,336722.0,428511.4,3d7.(2H).4s,1H,5,3d7.(2H).4p,3I*,6,,,L12180,
Ga,3,109.0514,0.0010,109.05174+,3,,,130395.56,222095.15,3d9.4s2,2D,5/2,3d9.(2D).4s.4p.(1P*),2D*,3/2,,,L12180,
Ga,5,109.171,0.010,109.170+,90,,,221488,313088,3d8.(3F).4s,2F,5/2,3d8.(3F).4p,2F*,5/2,,,L12180,
Ga,5,109.436,0.010,109.436+,100,,,218301,309679,3d8.(3F).4s,2F,7/2,3d8.(3F).4p,2G*,7/2,,,L12180,
Ga,5,109.474,0.010,109.474+,15,,,232968,324314,3d8.(1D).4s,2D,3/2,3d8.(1D).4p,2D*,3/2,,,L12180,
Ga,5,109.510,0.010,109.511+,80,,,218301,309616,3d8.(3F).4s,2F,7/2,3d8.(3F).4p,2D*,5/2,,,L12180,
Ga,4,109.5202,0.0010,109.5222+,13,,,237458.0,328763.7,3d9.4p,3D*,2,3d9.4d,3S,1,,,L12180,
Ga,5,110.039,0.010,110.040+,40,,,243053,333929,3d8.(3P).4s,2P,1/2,3d8.(3P).4p,2D*,3/2,,,L12180,
Ga,6,110.1210,0.0010,110.1237+,140,,,315882.7,406689.7,3d7.(4P).4s,5P,3,3d7.(4F).4p,3D*,2,,,L12180,
Ga,5,110.162,0.010,110.161+,70,,,246133,336909,3d8.(1G).4s,2G,7/2,3d8.(1G).4p,2F*,5/2,,,L12180,
Ga,5,110.283,0.010,110.28*,160,,,210052,300730,3d8.(3F).4s,4F,9/2,3d8.(3F).4p,4G*,9/2,,,L12180,
Ga,5,110.303,0.010,110.305+,140,,,212121,302779,3d8.(3F).4s,4F,7/2,3d8.(3F).4p,4G*,7/2,,,L12180,
Ga,5,110.493,0.010,110.494+,60,,,221488,311991,3d8.(3F).4s,2F,5/2,3d8.(3F).4p,2D*,3/2,,,L12180,
Ga,5,110.526,0.010,110.525+,20,,,236072,326549,3d8.(3P).4s,4P,5/2,3d8.(1D).4p,2P*,3/2,,,L12180,
Ga,5,110.562,0.010,110.562+,75,,,242026,332473,3d8.(3P).4s,2P,3/2,3d8.(3P).4p,2D*,5/2,,,L12180,
Ga,6,110.5706,0.0010,110.5708+,150,,,333146.0,423585.8,3d7.(2H).4s,3H,4,3d7.(2G).4p,3F*,3,,,L12180,
Ga,3,110.6106,0.0010,110.6109+,90,,,133902.00,224309.0,3d9.4s2,2D,3/2,3d10.8p,2P*,3/2,,,L12180,
Ga,5,110.776,0.010,111*,75,,,214000,304272,3d8.(3F).4s,4F,5/2,3d8.(3F).4p,4G*,5/2,,,L12180,
Ga,5,110.985,0.010,110.983+,10,,,235609,325713,3d8.(3P).4s,4P,3/2,3d8.(1D).4p,2D*,5/2,,,L12180,
Ga,3,111.0590,0.0010,111.05946+,3,,,130395.56,220437.42,3d9.4s2,2D,5/2,3d9.(2D).4s.4p.(1P*),2D*,5/2,,,L12180,
Ga,2,111.3708,0.0003,111.37101+,4,,,47367.55,137157.524,4s.4p,3P*,0,4s.5d,3D,1,,,L12180,
Ga,5,111.555,0.010,111.556+,40,,,236072,325713,3d8.(3P).4s,4P,5/2,3d8.(1D).4p,2D*,5/2,,,L12180,
Ga,3,111.8079,0.0010,111.80789+,2,,,130395.56,219834.69,3d9.4s2,2D,5/2,3d9.(2D).4s.4p.(1P*),2F*,5/2,,,L12180,
Ga,5,111.834,0.010,111.832+,80,,,232968,322388,3d8.(1D).4s,2D,3/2,3d8.(1D).4p,2F*,5/2,,,L12180,
Ga,2,111.9133,0.0003,111.913809+,4,,,47814.114,137168.592,4s.4p,3P*,1,4s.5d,3D,2,,,L12180,
Ga,2,111.9270,0.0006,111.927673+,2,,,47814.114,137157.524,4s.4p,3P*,1,4s.5d,3D,1,,,L12180,
Ga,5,112.029,0.010,112.026+,20,,,235609,324874,3d8.(3P).4s,4P,3/2,3d8.(1D).4p,2P*,1/2,,,L12180,
Ga,6,112.1090,0.0010,112.1065+,150,,,317488.8,406689.7,3d7.(4P).4s,5P,1,3d7.(4F).4p,3D*,2,,,L12180,
Ga,5,112.318,0.010,112.315+,55,,,215237,304272,3d8.(3F).4s,4F,3/2,3d8.(3F).4p,4G*,5/2,,,L12180,
Ga,5,112.366,0.010,112.365+,80,,,246093,335089,3d8.(1G).4s,2G,9/2,3d8.(1G).4p,2F*,7/2,,,L12180,
Ga,5,112.640,0.010,113*,120*,,,214000,302779,3d8.(3F).4s,4F,5/2,3d8.(3F).4p,4G*,7/2,,,L12180,
Ga,5,112.640,0.010,112.639+,120*,,,221488,310267,3d8.(3F).4s,2F,5/2,3d8.(3F).4p,2F*,7/2,,,L12180,
Ga,5,112.734,0.010,112.733+,10,,,235609,324314,3d8.(3P).4s,4P,3/2,3d8.(1D).4p,2D*,3/2,,,L12180,
Ga,5,112.775,0.010,112.773+,80*,,,215237,303911,3d8.(3F).4s,4F,3/2,3d8.(3F).4p,4D*,1/2,,,L12180,
Ga,5,112.775,0.010,112.775+,80*,,,246093,334765,3d8.(1G).4s,2G,9/2,3d8.(1G).4p,2H*,11/2,,,L12180,
Ga,5,112.810,0.010,112.808+,130,,,218301,306947,3d8.(3F).4s,2F,7/2,3d8.(3F).4p,2G*,9/2,,,L12180,
Ga,5,112.853,0.010,112.86*,120,,,212121,300730,3d8.(3F).4s,4F,7/2,3d8.(3F).4p,4G*,9/2,,,L12180,
Ga,6,112.9096,0.0010,112.9110+,110,,,301417.4,389982.7,3d7.(4F).4s,3F,4,3d7.(4F).4p,5F*,5,,,L12180,
Ga,5,112.994,0.010,113*,100,,,214000,302499,3d8.(3F).4s,4F,5/2,3d8.(3F).4p,4D*,3/2,,,L12180,
Ga,2,113.0760,0.0003,113.07661+,6,,,48749.85,137185.466,4s.4p,3P*,2,4s.5d,3D,3,,,L12180,
Ga,2,113.0979,0.0004,113.09819+,3,,,48749.85,137168.592,4s.4p,3P*,2,4s.5d,3D,2,,,L12180,
Ga,5,113.143,0.010,113.145+,80,,,231711,320093,3d8.(1D).4s,2D,5/2,3d8.(3P).4p,4P*,5/2,,,L12180,
Ga,5,113.208,0.010,113.205+,30,,,236072,324407,3d8.(3P).4s,4P,5/2,3d8.(1D).4p,2F*,7/2,,,L12180,
Ga,5,113.216,0.010,113.216+,30,,,218301,306628,3d8.(3F).4s,2F,7/2,3d8.(3F).4p,4F*,7/2,,,L12180,
Ga,5,113.324,0.010,113.325+,25,,,236072,324314,3d8.(3P).4s,4P,5/2,3d8.(1D).4p,2D*,3/2,,,L12180,
Ga,3,113.3878,0.0010,113.38749+,4,,,133902.00,222095.15,3d9.4s2,2D,3/2,3d9.(2D).4s.4p.(1P*),2D*,3/2,,,L12180,
Ga,5,113.469,0.010,113.471+,10,,,221488,309616,3d8.(3F).4s,2F,5/2,3d8.(3F).4p,2D*,5/2,,,L12180,
Ga,5,113.607,0.010,113.607+,130,,,212121,300144,3d8.(3F).4s,4F,7/2,3d8.(3F).4p,4D*,5/2,,,L12180,
Ga,4,113.7063,0.0010,113.7063+,60,,,149512.1,237458.0,3d9.4s,3D,3,3d9.4p,3D*,2,,,L12180,
Ga,6,113.8016,0.0010,113.8016+,190,,,336722.0,424594.2,3d7.(2H).4s,1H,5,3d7.(2G).4p,1G*,4,,,L12180,
Ga,5,113.820,0.010,113.82*,65,,,231711,319570,3d8.(1D).4s,2D,5/2,3d8.(3P).4p,4P*,3/2,,,L12180,
Ga,5,114.335,0.010,114.337+,30,,,232968,320429,3d8.(1D).4s,2D,3/2,3d8.(3P).4p,4P*,1/2,,,L12180,
Ga,3,114.4219,0.0010,114.42305+,5,,,130395.56,217790.54,3d9.4s2,2D,5/2,3d9.(2D).4s.4p.(1P*),2P*,3/2,,,L12180,
Ga,3,114.5687,0.0010,114.56872+,4,,,130395.56,217679.42,3d9.4s2,2D,5/2,3d9.(2D).4s.4p.(1P*),2F*,7/2,,,L12180,
Ga,5,114.598,0.010,114.597+,20,,,215237,302499,3d8.(3F).4s,4F,3/2,3d8.(3F).4p,4D*,3/2,,,L12180,
Ga,5,114.842,0.010,114.841+,30,,,242026,329103,3d8.(3P).4s,2P,3/2,3d8.(3P).4p,4D*,5/2,,,L12180,
Ga,6,114.9072,0.0010,114.9078+,40,,,338579.5,425605.8,3d7.(2D2).4s,1D,2,3d7.(2G).4p,1F*,3,,,L12180,
Ga,3,114.9987,0.0010,114.99864+,3,,,133902.00,220859.55,3d9.4s2,2D,3/2,3d9.(2D).4s.4p.(1P*),2P*,1/2,,,L12180,
Ga,5,115.009,0.010,115.011+,45,,,218301,305249,3d8.(3F).4s,2F,7/2,3d8.(3F).4p,4F*,9/2,,,L12180,
Ga,5,115.023,0.010,115.022+,130,,,210052,296992,3d8.(3F).4s,4F,9/2,3d8.(3F).4p,4D*,7/2,,,L12180,
Ga,5,115.469,0.010,115.47*,10,,,232968,319570,3d8.(1D).4s,2D,3/2,3d8.(3P).4p,4P*,3/2,,,L12180,
Ga,3,115.5600,0.0010,115.55962+,2,,,133902.00,220437.42,3d9.4s2,2D,3/2,3d9.(2D).4s.4p.(1P*),2D*,5/2,,,L12180,
Ga,5,115.596,0.010,115.6*,20,,,246093,332600,3d8.(1G).4s,2G,9/2,3d8.(1G).4p,2H*,9/2,,,L12180,
Ga,4,115.6187,0.0010,115.6190+,110,,,150967.0,237458.0,3d9.4s,3D,2,3d9.4p,3D*,2,,,L12180,
Ga,5,115.651,0.010,115.7*,120,,,246133,332600,3d8.(1G).4s,2G,7/2,3d8.(1G).4p,2H*,9/2,,,L12180,
Ga,5,115.774,0.010,115.773+,35,,,221488,307864,3d8.(3F).4s,2F,5/2,3d8.(3F).4p,4F*,3/2,,,L12180,
Ga,5,115.933,0.010,115.933+,5,,,221488,307745,3d8.(3F).4s,2F,5/2,3d8.(3F).4p,4F*,5/2,,,L12180,
Ga,5,116.083,0.010,116*,15,,,214000,300144,3d8.(3F).4s,4F,5/2,3d8.(3F).4p,4D*,5/2,,,L12180,
Ga,5,116.317,0.010,116.318+,2,,,218301,304272,3d8.(3F).4s,2F,7/2,3d8.(3F).4p,4G*,5/2,,,L12180,
Ga,4,116.3607,0.0010,116.3609+,100,,,150967.0,236906.5,3d9.4s,3D,2,3d9.4p,3D*,1,,,L12180,
Ga,3,116.3701,0.0010,116.37015+,4,,,133902.00,219834.69,3d9.4s2,2D,3/2,3d9.(2D).4s.4p.(1P*),2F*,5/2,,,L12180,
Ga,2,116.7639,0.0004,116.76412+,3,,,47367.55,133010.30,4s.4p,3P*,0,4s.6s,3S,1,,,L12180,
Ga,4,117.0586,0.0010,117.0585+,220,,,149512.1,234939.5,3d9.4s,3D,3,3d9.4p,3D*,3,,,L12180,
Ga,4,117.1715,0.0010,117.1716+,10,,,150967.0,236311.9,3d9.4s,3D,2,3d9.4p,1P*,1,,,L12180,
Ga,2,117.3761,0.0003,117.37615+,6,,,47814.114,133010.30,4s.4p,3P*,1,4s.6s,3S,1,,,L12180,
Ga,5,117.823,0.010,117.826+,5,,,212121,296992,3d8.(3F).4s,4F,7/2,3d8.(3F).4p,4D*,7/2,,,L12180,
Ga,5,117.895,0.010,117.897+,40,,,235609,320429,3d8.(3P).4s,4P,3/2,3d8.(3P).4p,4P*,1/2,,,L12180,
Ga,5,118.096,0.010,118.096+,10,,,235752,320429,3d8.(3P).4s,4P,1/2,3d8.(3P).4p,4P*,1/2,,,L12180,
Ga,5,118.313,0.010,118.311+,15,,,242026,326549,3d8.(3P).4s,2P,3/2,3d8.(1D).4p,2P*,3/2,,,L12180,
Ga,5,118.363,0.010,118.366+,25,,,235609,320093,3d8.(3P).4s,4P,3/2,3d8.(3P).4p,4P*,5/2,,,L12180,
Ga,4,118.5225,0.0010,118.5226+,160,,,153085.9,237458.0,3d9.4s,3D,1,3d9.4p,3D*,2,,,L12180,
Ga,4,118.6062,0.0010,118.6062+,25,,,149512.1,233824.7,3d9.4s,3D,3,3d9.4p,1D*,2,,,L12180,
Ga,2,118.6795,0.0003,118.67964+,6,,,48749.85,133010.30,4s.4p,3P*,2,4s.6s,3S,1,,,L12180,
Ga,4,119.0863,0.0010,119.0866+,220,,,150967.0,234939.5,3d9.4s,3D,2,3d9.4p,3D*,3,,,L12180,
Ga,3,119.2068,0.0010,119.20579+,2,,,133902.00,217790.54,3d9.4s2,2D,3/2,3d9.(2D).4s.4p.(1P*),2P*,3/2,,,L12180,
Ga,4,119.3026,0.0010,119.3024+,180,,,153085.9,236906.5,3d9.4s,3D,1,3d9.4p,3D*,1,,,L12180,
Ga,4,119.5026,0.0010,119.5026+,250,,,149512.1,233192.3,3d9.4s,3D,3,3d9.4p,1F*,3,,,L12180,
Ga,3,119.9552,0.0010,119.9552+,35,,,130395.56,213760.0,3d9.4s2,2D,5/2,3d10.7p,2P*,3/2,,,L12180,
Ga,4,120.1549,0.0010,120.1548+,110,,,153085.9,236311.9,3d9.4s,3D,1,3d9.4p,1P*,1,,,L12180,
Ga,5,120.527,0.010,120.525+,5,,,246133,329103,3d8.(1G).4s,2G,7/2,3d8.(3P).4p,4D*,5/2,,,L12180,
Ga,4,120.6890,0.0010,120.6888+,260,,,150967.0,233824.7,3d9.4s,3D,2,3d9.4p,1D*,2,,,L12180,
Ga,2,120.7521,0.0006,120.752121+,2,,,70701.427,153515.707,4s.4p,1P*,1,4s.7d,1D,2,,,L12180,
Ga,5,120.795,0.010,120.796+,10,,,221488,304272,3d8.(3F).4s,2F,5/2,3d8.(3F).4p,4G*,5/2,,,L12180,
Ga,5,121.317,0.010,121.32*,80,,,218301,300730,3d8.(3F).4s,2F,7/2,3d8.(3F).4p,4G*,9/2,,,L12180,
Ga,4,121.6172,0.0010,121.6171+,40,,,150967.0,233192.3,3d9.4s,3D,2,3d9.4p,1F*,3,,,L12180,
Ga,5,122.187,0.010,122.185+,10,,,218301,300144,3d8.(3F).4s,2F,7/2,3d8.(3F).4p,4D*,5/2,,,L12180,
Ga,5,122.215,0.010,122.218+,10,,,243053,324874,3d8.(3P).4s,2P,1/2,3d8.(1D).4p,2P*,1/2,,,L12180,
Ga,4,122.8002,0.0010,122.7999+,600,,,156024.7,237458.0,3d9.4s,1D,2,3d9.4p,3D*,2,,,L12180,
Ga,5,123.013,0.010,123.015+,25,,,221488,302779,3d8.(3F).4s,2F,5/2,3d8.(3F).4p,4G*,7/2,,,L12180,
Ga,4,123.6375,0.0010,123.6372+,150,,,156024.7,236906.5,3d9.4s,1D,2,3d9.4p,3D*,1,,,L12180,
Ga,4,123.8560,0.0010,123.8562+,200,,,153085.9,233824.7,3d9.4s,3D,1,3d9.4p,1D*,2,,,L12180,
Ga,4,124.1803,0.0010,124.1806+,40,,,149512.1,230040.0,3d9.4s,3D,3,3d9.4p,3F*,2,,,L12180,
Ga,4,124.5528,0.0010,124.5529+,600,,,156024.7,236311.9,3d9.4s,1D,2,3d9.4p,1P*,1,,,L12180,
Ga,3,124.6535,0.0010,124.6532+,15,,,144086.46,224309.0,3d10.4d,2D,3/2,3d10.8p,2P*,3/2,,,L12180,
Ga,4,125.8800,0.0010,125.8801+,1000,,,149512.1,228952.8,3d9.4s,3D,3,3d9.4p,3F*,4,,,L12180,
Ga,4,126.4648,0.0010,126.4654+,300,,,150967.0,230040.0,3d9.4s,3D,2,3d9.4p,3F*,2,,,L12180,
Ga,5,126.545,0.010,126.545+,30,,,232968,311991,3d8.(1D).4s,2D,3/2,3d8.(3F).4p,2D*,3/2,,,L12180,
Ga,3,126.7151,0.0010,126.71531+,14,,,65169.40,144086.46,3d10.4p,2P*,1/2,3d10.4d,2D,3/2,,,L12180,
Ga,4,126.7186,0.0010,126.7189+,350,,,156024.7,234939.5,3d9.4s,1D,2,3d9.4p,3D*,3,,,L12180,
Ga,5,127.685,0.010,127.691+,30,,,246093,324407,3d8.(1G).4s,2G,9/2,3d8.(1D).4p,2F*,7/2,,,L12180,
Ga,4,127.9275,0.0010,127.9278+,300,,,149512.1,227681.2,3d9.4s,3D,3,3d9.4p,3F*,3,,,L12180,
Ga,5,128.364,0.010,128.361+,10,,,231711,309616,3d8.(1D).4s,2D,5/2,3d8.(3F).4p,2D*,5/2,,,L12180,
Ga,4,128.5347,0.0010,128.5347+,300,,,156024.7,233824.7,3d9.4s,1D,2,3d9.4p,1D*,2,,,L12180,
Ga,2,128.6256,0.0003,128.625135+,6,,,70701.427,148446.729,4s.4p,1P*,1,4s.6d,1D,2,,,L12180,
Ga,3,129.0110,0.0010,129.01073+,2,,,130395.56,207908.49,3d9.4s2,2D,5/2,3d10.5f,2F*,7/2,,,L12180,
Ga,2,129.1362,0.0006,129.13597+,2,,,48749.85,126187.61,4s.4p,3P*,2,4s.4d,1D,2,,,L12180,
Ga,3,129.3446,0.0010,129.34494+,15,,,66887.63,144200.28,3d10.4p,2P*,3/2,3d10.4d,2D,5/2,,,L12180,
Ga,3,129.5357,0.0010,129.53564+,12,,,66887.63,144086.46,3d10.4p,2P*,3/2,3d10.4d,2D,3/2,,,L12180,
Ga,4,129.5878,0.0010,129.5881+,650,,,156024.7,233192.3,3d9.4s,1D,2,3d9.4p,1F*,3,,,L12180,
Ga,3,129.7944,0.0010,129.79647+,10,,,140746.84,217790.54,3d10.5s,2S,1/2,3d9.(2D).4s.4p.(1P*),2P*,3/2,,,L12180,
Ga,4,129.9478,0.0010,129.9476+,600,,,153085.9,230040.0,3d9.4s,3D,1,3d9.4p,3F*,2,,,L12180,
Ga,4,130.3539,0.0010,130.3540+,1000,,,150967.0,227681.2,3d9.4s,3D,2,3d9.4p,3F*,3,,,L12180,
Ga,4,130.9699,0.0010,130.9699+,500,,,150967.0,227320.4,3d9.4s,3D,2,3d9.4p,3P*,1,,,L12180,
Ga,5,131.135,0.010,131.139+,10,,,246133,322388,3d8.(1G).4s,2G,7/2,3d8.(1D).4p,2F*,5/2,,,L12180,
Ga,4,131.4849,0.0010,131.4848+,650,,,153085.9,229140.3,3d9.4s,3D,1,3d9.4p,3P*,0,,,L12180,
Ga,3,132.3147,0.0010,132.31462+,12,,,65169.40,140746.84,3d10.4p,2P*,1/2,3d10.5s,2S,1/2,,,L12180,
Ga,2,132.7635,0.0006,132.763031+,1,,,70701.427,146023.600,4s.4p,1P*,1,4s.7s,1S,0,,,L12180,
Ga,4,133.8128,0.0010,133.813+,1000,,,149512.1,224243.3,3d9.4s,3D,3,3d9.4p,3P*,2,,,L12180,
Ga,4,134.7082,0.0010,134.708+,250,,,153085.9,227320.4,3d9.4s,3D,1,3d9.4p,3P*,1,,,L12180,
Ga,4,135.1075,0.0010,135.107+,150,,,156024.7,230040.0,3d9.4s,1D,2,3d9.4p,3F*,2,,,L12180,
Ga,3,135.3928,0.0010,135.3927+,13,,,66887.63,140746.84,3d10.4p,2P*,3/2,3d10.5s,2S,1/2,,,L12180,
Ga,4,136.4698,0.0010,136.470+,200,,,150967.0,224243.3,3d9.4s,3D,2,3d9.4p,3P*,2,,,L12180,
Ga,4,136.8497,0.0010,136.850+,6,,,328763.7,401836.6,3d9.4d,3S,1,3d9.4f,"(3/2,7/2)*",2,,,L12180,
Ga,4,139.5549,0.0010,139.555+,450,,,156024.7,227681.2,3d9.4s,1D,2,3d9.4p,3F*,3,,,L12180,
Ga,4,140.2630,0.0010,140.261+,200,,,156024.7,227320.4,3d9.4s,1D,2,3d9.4p,3P*,1,,,L12180,
Ga,4,140.5337,0.0010,140.534+,80,,,153085.9,224243.3,3d9.4s,3D,1,3d9.4p,3P*,2,,,L12180,
Ga,2,141.4401,0.0002,141.43986+,21,1.97e+09,,0.000,70701.427,3d10.4s2,1S,0,4s.4p,1P*,1,,T8042,L12180,
Ga,4,143.7687,0.0010,143.769+,50,,,328763.7,398319.7,3d9.4d,3S,1,3d9.4f,"(5/2,7/2)*",2,,,L12180,
