element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
W,3,145.9643,0.0010,145.9643,0.0005,100,,,13700.95,82210.83,5d4,3H,4,5d3.(2H).6p,3I*,5,,,L10405,
W,3,145.9726,0.0010,145.9725,0.0005,150,,,2256.20,70762.26,5d4,5D,1,5d3.(4F).6p,5D*,2,,,L10405,
W,3,145.9855,0.0010,145.9860,0.0005,500,,,16723.24,85222.97,5d4,3H,5,,,5,,,L10405,
W,3,145.9940,0.0010,145.9943,0.0005,30,,,41322.55,109818.37,5d3.(2H).6s,1H,5,,,4,,,L10405,
W,3,146.0537,0.0010,146.0540,0.0005,50,,,28062.95,96530.77,5d3.(4F).6s,3F,2,,,1,,,L10405,
W,3,146.0742,0.0010,146.0741,0.0005,100,,,23317.80,91776.22,5d4,3G,5,5d2.(3F).6s.6p.(3P*),3F*,4,,,L10405,
W,3,146.0825,0.0010,146.0823,0.0005,40,,,17380.40,85834.94,5d3.(4F).6s,5F,4,5d3.(2G).6p,3F*,3,,,L10405,
W,3,146.0967,0.0010,146.0965,0.0005,50,,,7686.68,76134.60,5d4,5D,4,,,3,,,L10405,
W,3,146.1009,0.0010,146.1012,0.0005,50,,,51002.73,119448.46,5d2.6s2,3F,3,5d2.(1G).6s.6p.(3P*),3F*,2,,,L10405,
W,3,146.1499,0.0010,146.1495,0.0005,5,,,16621.08,85044.18,5d4,3P2,2,,,2,,,L10405,
W,3,146.1557,0.0010,146.1554,0.0005,100,,,4461.19,72881.50,5d4,5D,2,5d3.(4F).6p,3G*,3,,,L10405,
W,3,146.1722,0.0010,146.1723,0.0005,200,,,12881.03,81293.43,5d4,3P2,1,,,2,,,L10405,
W,3,146.1826,0.0010,146.1832,0.0005,250,,,22955.03,91362.35,5d3.(4P).6s,5P,2,5d3.(2P).6p,3P*,2,,,L10405,
W,3,146.2170,0.0010,146.2170,0.0005,5,,,24490.58,92882.06,,,2,,,1,,,L10405,
W,3,146.2264,0.0010,146.2260,0.0005,5,,,29800.86,98188.14,5d3.(2P).6s,3P,2,,,1,,,L10405,
W,3,146.2397,0.0010,146.2390,0.0005,200*,,,31821.76,100202.96,5d3.(2G).6s,3G,3,,,4,,,L10405,
W,3,146.2397,0.0010,146.2404,0.0005,200*,,,20432.53,88813.10,5d4,3G,4,,,3,,,L10405,
W,3,146.2504,0.0010,146.2506,0.0005,5,,,33972.34,102348.13,,,2,5d2.(3P).6s.6p.(3P*),5D*,3,,,L10405,
W,3,146.2941,0.0010,146.2950,0.0005,50,,,16723.24,85078.28,5d4,3H,5,5d2.(3F).6s.6p.(3P*),5G*,4,,,L10405,
W,3,146.3225,0.0010,146.3221,0.0005,10,,,45388.55,113730.91,,,2,,,1,,,L10405,
W,3,146.3270,0.0010,146.3269,0.0005,5,,,41403.97,109744.12,5d3.(2F).6s,3F,2,,,1,,,L10405,
W,3,146.3679,0.0010,146.3682,0.0005,15,,,45388.55,113709.40,,,2,,,3,,,L10405,
W,3,146.3831,0.0010,146.3832,0.0005,30,,,28391.09,96704.93,5d3.(4F).6s,3F,3,5d2.(3F).6s.6p.(3P*),5D*,4,,,L10405,
W,4,146.4327,0.0010,146.4327,0.0005,150,,,43224.40,111515.16,5d2.(3F).6s,4F,9/2,5d2.(3F).6p,4D*,7/2,,,L6352,
