element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Al,5,9.9774,9.97658,0.00010,10g,,,3442,1005790,2s2.2p5,2P*,1/2,2s2.2p4.(3P).4s,2P,3/2,,,L2577,
Al,6,10.0616,10.06164,0.00010,600g,1.83e+10,B+,0,993874,2s2.2p4,3P,2,2s2.2p3.(2P*).3s,3P*,2,,T7370c8,L5131,
Al,6,10.0638,10.06381,0.00010,100g,1.00e+10,B+,0,993659,2s2.2p4,3P,2,2s2.2p3.(2P*).3s,3P*,1,,T7370c8,L5131,
Al,6,10.0893,10.08937,0.00010,200g,8.58e+09,B+,2732,993874,2s2.2p4,3P,1,2s2.2p3.(2P*).3s,3P*,2,,T7370c8,L5131,
Al,6,10.0922,10.09156,0.00010,200g*,6.34e+09,B+,2732,993659,2s2.2p4,3P,1,2s2.2p3.(2P*).3s,3P*,1,,T7370c8,L5131,
Al,6,10.1027,10.10274,0.00010,150g,1.07e+10,B+,3829,993659,2s2.2p4,3P,0,2s2.2p3.(2P*).3s,3P*,1,,T7370c8,L5131,
Al,6,10.3062,10.3062,0.0010,10,2.50e+10,C+,323002,1293290,2s.2p5,3P*,2,2s.2p4.(2D).3s,3D,3,,"u20,LS",L5131,
Al,5,10.3805,10.38035,0.00010,300g*,,,0,963359,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3d,2F,5/2,,,L2577,
Al,5,10.3805,10.38078,0.00010,300g*,1.61e+10,D,0,963319,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3d,2D,3/2,,c40,L2577,
Al,5,10.3882,10.38820,0.00010,400g,7.37e+10,C,0,962631,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3d,2D,5/2,,c40,L2577,
Al,6,10.3938,10.39395,0.00010,300,3.34e+10,B+,41167,1003265,2s2.2p4,1D,2,2s2.2p3.(2P*).3s,1P*,1,,T7370c8,L5131,
Al,5,10.3992,10.39892,0.00010,150g,2.08e+10,E,0,961638,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3d,2P,1/2,,c40,L2577,
Al,6,10.4046,10.40474,0.00010,1000g,2.68e+10,B+,0,961100,2s2.2p4,3P,2,2s2.2p3.(2D*).3s,3D*,3,,T7370c8,L5131,
Al,5,10.4072,10.40726,0.00010,250g,1.24e+11,C,0,960868,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3d,2P,3/2,,c40,L2577,
Al,5,10.4122,10.41217,0.00010,200g,1.53e+11,C,0,960415,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3d,2S,1/2,,c40,L2577,
Al,5,10.4181,10.41800,0.00010,250g,7.79e+10,C,3442,963319,2s2.2p5,2P*,1/2,2s2.2p4.(1D).3d,2D,3/2,,c40,L2577,
Al,6,10.4344,10.43441,0.00010,800g,1.84e+10,B+,2732,961100,2s2.2p4,3P,1,2s2.2p3.(2D*).3s,3D*,2,,T7370c8,L5131,
Al,5,10.4362,10.43628,0.00010,200g,1.40e+11,C,3442,961638,2s2.2p5,2P*,1/2,2s2.2p4.(1D).3d,2P,1/2,,c40,L2577,
Al,5,10.4447,10.44467,0.00010,100g,2.70e+10,D,3442,960868,2s2.2p5,2P*,1/2,2s2.2p4.(1D).3d,2P,3/2,,c40,L2577,
Al,6,10.4464,10.44636,0.00010,400g,1.35e+10,B+,3829,961100,2s2.2p4,3P,0,2s2.2p3.(2D*).3s,3D*,1,,T7370c8,L5131,
Al,5,10.4496,10.44962,0.00010,150g,2.99e+10,D,3442,960415,2s2.2p5,2P*,1/2,2s2.2p4.(1D).3d,2S,1/2,,c40,L2577,
Al,4,10.489,10.4890,0.0010,"1g,d",,,0,953380,2s2.2p6,1S,0,2s2.2p5.(2P*<1/2>).10d,2[3/2]*,1,,,L6211,
Al,4,10.526,10.5260,0.0010,"2g,d",,,0,950030,2s2.2p6,1S,0,2s2.2p5.(2P*<3/2>).10d,2[3/2]*,1,,,L6211,
Al,4,10.535,10.5350,0.0010,3g,,,0,949220,2s2.2p6,1S,0,2s2.2p5.(2P*<1/2>).9d,2[3/2]*,1,,,L6211,
Al,4,10.572,10.5719,0.0010,4g,,,0,945900,2s2.2p6,1S,0,2s2.2p5.(2P*<3/2>).9d,2[3/2]*,1,,,L6211,
Al,4,10.601,10.6011,0.0010,3g,,,0,943300,2s2.2p6,1S,0,2s2.2p5.(2P*<1/2>).8d,2[3/2]*,1,,,L6211,
Al,4,10.638,10.6381,0.0010,5g,,,0,940020,2s2.2p6,1S,0,2s2.2p5.(2P*<3/2>).8d,2[3/2]*,1,,,L6211,
Al,6,10.7622,10.7623,0.0010,700,6.72e+10,A,41167,970340,2s2.2p4,1D,2,2s2.2p3.(2D*).3s,1D*,2,,T7370c8,L5131,
Al,5,10.7711,10.77113,0.00010,200g,1.63e+10,C+,0,928408,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,2P,3/2,,c40,L2577,
Al,5,10.7948,10.79461,0.00010,600g,1.25e+11,B,0,926388,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,2D,5/2,,c40,L2577,
Al,5,10.8005,10.80037,0.00010,150g,1.81e+10,C+,0,925894,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,2P,1/2,,c40,L2577,
Al,5,10.8059,10.80576,0.00010,300g,5.06e+10,C+,0,925432,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,2D,3/2,,c40,L2577,
Al,5,10.8113,10.81121,0.00010,300g,4.95e+10,C+,3442,928408,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,2P,3/2,,c40,L2577,
Al,5,10.8316,10.83157,0.00010,100g,1.05e+09,C,0,923227.2,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,4P,5/2,,c40,L2577,
Al,5,10.8388,10.83882,0.00010,150g,,,0,922610,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,2F,5/2,,,L2577,
Al,5,10.8406,10.84067,0.00010,150g,2.92e+10,C+,3442,925894,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,2P,1/2,,c40,L2577,
Al,5,10.8445,10.84443,0.00010,50g,1.53e+09,D,0,922132.8,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,4P,3/2,,c40,L2577,
Al,5,10.8462,10.84610,0.00010,200g,6.17e+10,C+,3442,925432,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,2D,3/2,,c40,L2577,
Al,4,10.8526,10.8526,0.0010,50g,,,0,921440,2s2.2p6,1S,0,2s2.2p5.(2P*<1/2>).6d,2[3/2]*,1,,,L1963,
Al,5,10.8530,10.85287,0.00010,20g,5.18e+08,D,0,921415.4,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,4P,1/2,,c40,L2577,
Al,5,10.8617,10.86160,0.00010,50g,6.04e+08,D,0,920675,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,4F,3/2,,c40,L2577,
Al,5,10.8708,10.87074,0.00010,200g,2.09e+09,C,0,919901,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,4F,5/2,,c40,L2577,
Al,5,10.8849,10.88506,0.00010,30g,4.10e+08,D,3442,922132.8,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,4P,3/2,,c40,L2577,
Al,4,10.8913,10.8913,0.0010,50g,,,0,918160,2s2.2p6,1S,0,2s2.2p5.(2P*<3/2>).6d,2[3/2]*,1,,,L1963,
Al,5,10.8941,10.89356,0.00010,"10g,d",2.61e+07,E,3442,921415.4,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,4P,1/2,,c40,L2577,
Al,5,10.9024,10.90236,0.00010,100g,1.39e+09,D,3442,920675,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,4F,3/2,,c40,L2577,
Al,6,10.9284,10.9283,0.0010,350,3.12e+10,B+,88213,1003265,2s2.2p4,1S,0,2s2.2p3.(2P*).3s,1P*,1,,T7370c8,L5131,
Al,6,10.9516,10.95156,0.00010,1000g,4.68e+10,B+,0,913112,2s2.2p4,3P,2,2s2.2p3.(4S*).3s,3S*,1,,T7370c8,L5131,
Al,5,10.9630,10.96296,0.00010,2g,,,0,912162.7,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,4D,1/2,,,L2577,
Al,5,10.9675,10.96756,0.00010,5g,,,0,911780.0,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,4D,3/2,,,L2577,
Al,5,10.9730,10.97298,0.00010,1g,,,0,911329.2,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,4D,5/2,,,L2577,
Al,6,10.9844,10.98442,0.00010,600g,2.70e+10,B+,2732,913112,2s2.2p4,3P,1,2s2.2p3.(4S*).3s,3S*,1,,T7370c8,L5131,
Al,6,10.9976,10.9977,0.0010,200g,8.95e+09,B+,3829,913112,2s2.2p4,3P,0,2s2.2p3.(4S*).3s,3S*,1,,T7370c8,L5131,
Al,5,11.0045,11.00448,0.00010,5g,,,3442,912162.7,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,4D,1/2,,,L2577,
Al,4,11.013,11.0130,0.0010,1g,,,0,908020,2s2.2p6,1S,0,2s2.2p5.(2P*<1/2>).6s,2[1/2]*,1,,,L6211,
Al,4,11.054,11.0540,0.0010,2g,,,0,904650,2s2.2p6,1S,0,2s2.2p5.(2P*<3/2>).6s,2[3/2]*,1,,,L6211,
Al,4,11.1196,11.1196,0.0010,100g,,,0,899310,2s2.2p6,1S,0,2s2.2p5.(2P*<1/2>).5d,2[3/2]*,1,,,L1963,
Al,4,11.1589,11.1590,0.0010,150g,,,0,896140,2s2.2p6,1S,0,2s2.2p5.(2P*<3/2>).5d,2[3/2]*,1,,,L1963,
Al,4,11.1781,11.1781,0.0010,50g,,,0,894610,2s2.2p6,1S,0,2s2.2p5.(2P*<3/2>).5d,2[1/2]*,1,,,L1963,
Al,6,11.3140,11.3138,0.0010,50,2.21e+10,C,323002,1206880,2s.2p5,3P*,2,2s.2p4.(4P).3s,3P,1,,"u20,LS",L5131,
Al,8,11.3140,11.3193,0.0010,50,,,608100,1491550,2p4,3P,2,2s2.2p.3d,3P*,1,,,L3463,
Al,6,11.3318,11.3318,0.0010,50,5.28e+10,C,325469,1207940,2s.2p5,3P*,1,2s.2p4.(4P).3s,3P,0,,"u20,LS",L5131,
Al,6,11.3441,11.3441,0.0010,150,3.95e+10,C+,323002,1204520,2s.2p5,3P*,2,2s.2p4.(4P).3s,3P,2,,"u20,LS",L5131,
Al,6,11.3453,11.3454,0.0010,60bl,1.32e+10,C,325469,1206880,2s.2p5,3P*,1,2s.2p4.(4P).3s,3P,1,,"u20,LS",L5131,
Al,6,11.3629,11.3628,0.0010,50,1.74e+10,C,326815,1206880,2s.2p5,3P*,0,2s.2p4.(4P).3s,3P,1,,"u20,LS",L5131,
Al,6,11.3759,11.3759,0.0010,50,1.31e+10,C,325469,1204520,2s.2p5,3P*,1,2s.2p4.(4P).3s,3P,2,,"u20,LS",L5131,
Al,4,11.4313,11.43175,0.00010,10g,,,0,874756.8,2s2.2p6,1S,0,2s2.2p5.(2P*<1/2>).5s,2[1/2]*,1,,,L3463,
Al,4,11.4737,11.47431,0.00010,50g,,,0,871512.2,2s2.2p6,1S,0,2s2.2p5.(2P*<3/2>).5s,2[3/2]*,1,,,L3463,
Al,4,11.6464,11.64630,0.00010,250g,,,0,858642.0,2s2.2p6,1S,0,2s2.2p5.(2P*<1/2>).4d,2[3/2]*,1,,,L1963,
Al,4,11.6921,11.69218,0.00010,150g,,,0,855272.7,2s2.2p6,1S,0,2s2.2p5.(2P*<3/2>).4d,2[3/2]*,1,,,L1963,
Al,4,11.7377,11.73699,0.00010,10g,,,0,852007.5,2s2.2p6,1S,0,2s2.2p5.(2P*<3/2>).4d,2[1/2]*,1,,,L7396,
Al,5,11.8497,11.84955,0.00010,250g,,,0,843914,2s2.2p5,2P*,3/2,2s2.2p4.(1S).3s,2S,1/2,,,L2577,
Al,5,11.8983,11.89808,0.00010,200g,,,3442,843914,2s2.2p5,2P*,1/2,2s2.2p4.(1S).3s,2S,1/2,,,L2577,
Al,4,12.4030,12.40333,0.00010,400g,,,0,806234.9,2s2.2p6,1S,0,2s2.2p5.(2P*<1/2>).4s,2[1/2]*,1,,,L2223,
Al,4,12.4550,12.45473,0.00010,300g,,,0,802907.5,2s2.2p6,1S,0,2s2.2p5.(2P*<3/2>).4s,2[3/2]*,1,,,L2223,
Al,5,12.5529,12.55300,0.00010,900g,1.81e+10,B,0,796622.4,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3s,2D,5/2,,c40,L2577,
Al,5,12.6068,12.60699,0.00010,800g,1.61e+10,C+,3442,796652.9,2s2.2p5,2P*,1/2,2s2.2p4.(1D).3s,2D,3/2,,c40,L2577,
Al,4,12.9730,12.97291,0.00010,700g,9.00e+10,C+,0,770836.9,2s2.2p6,1S,0,2s2.2p5.(2P*).3d,1P*,1,,c47,L2223,
Al,5,13.0411,13.04134,0.00010,800g,1.63e+10,B+,0,766792.2,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3s,2P,1/2,,c40,L2577,
Al,5,13.0847,13.08472,0.00010,1000g,3.96e+10,A,0,764250.4,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3s,2P,3/2,,c40,L2577,
Al,5,13.1002,13.10015,0.00010,900g,3.05e+10,B+,3442,766792.2,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3s,2P,1/2,,c40,L2577,
Al,5,13.1438,13.14391,0.00010,900g,6.76e+09,B+,3442,764250.4,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3s,2P,3/2,,c40,L2577,
Al,4,13.1647,13.16488,0.00010,150g,3.74e+08,C+,0,759596.8,2s2.2p6,1S,0,2s2.2p5.(2P*).3d,3P*,1,,c47,L2223,
Al,5,13.2407,13.24087,0.00010,1g,4.73e+06,C,0,755237.4,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3s,4P,1/2,,c40,L2577,
Al,5,13.2626,13.26278,0.00010,500g,4.09e+08,C+,0,753989.5,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3s,4P,3/2,,c40,L2577,
Al,5,13.3010,13.30070,0.00010,200g*,2.59e+07,C+,0,751840.1,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3s,4P,5/2,,c40,L2577,
Al,5,13.3010,13.30149,0.00010,200g*,1.03e+08,C+,3442,755237.4,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3s,4P,1/2,,c40,L2577,
Al,5,13.3233,13.32361,0.00010,50g,3.77e+07,C+,3442,753989.5,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3s,4P,3/2,,c40,L2577,
Al,5,13.5219,13.5220,0.0010,50,,,358816,1098350?,2s.2p6,2S,1/2,2s.2p5.(3P*).3s,2P*,1/2,,,u21,
Al,5,13.5617,13.5618,0.0010,100,,,358816,1096180?,2s.2p6,2S,1/2,2s.2p5.(3P*).3s,2P*,3/2,,,u21,
Al,1,14.588,,,3a,,,,,,,,,,,,,L5491,
Al,1,14.626,,,3a,,,,,,,,,,,,,L5491,
Al,1,15.040,,,2a,,,,,,,,,,,,,L5491,
Al,1,15.094,,,3a,,,,,,,,,,,,,L5491,
Al,1,15.184,,,5a,,,,,,,,,,,,,L5491,
Al,1,15.232,,,3a,,,,,,,,,,,,,L5491,
Al,1,15.272,,,6a,,,,,,,,,,,,,L5491,
Al,1,15.285,,,3a,,,,,,,,,,,,,L5491,
Al,1,15.306,,,2a,,,,,,,,,,,,,L5491,
Al,1,15.362,,,2a,,,,,,,,,,,,,L5491,
Al,1,15.388,,,4a,,,,,,,,,,,,,L5491,
Al,1,15.426,,,1a,,,,,,,,,,,,,L5491,
Al,1,15.445,,,1a,,,,,,,,,,,,,L5491,
Al,1,15.484,,,5a,,,,,,,,,,,,,L5491,
Al,1,15.499,,,2a,,,,,,,,,,,,,L5491,
Al,1,15.510,,,2a,,,,,,,,,,,,,L5491,
Al,1,15.545,,,20a,,,,,,,,,,,,,L5491,
Al,1,15.583,,,10a,,,,,,,,,,,,,L5491,
Al,1,15.605,,,9a,,,,,,,,,,,,,L5491,
Al,1,15.625,,,7a,,,,,,,,,,,,,L5491,
Al,1,15.687,,,2a,,,,,,,,,,,,,L5491,
Al,1,15.703,,,1a,,,,,,,,,,,,,L5491,
Al,1,15.713,,,3a,,,,,,,,,,,,,L5491,
Al,1,15.744,,,2a,,,,,,,,,,,,,L5491,
Al,1,15.764,,,1a,,,,,,,,,,,,,L5491,
Al,1,15.786,,,2a,,,,,,,,,,,,,L5491,
Al,1,15.798,,,2a,,,,,,,,,,,,,L5491,
Al,1,15.808,,,2a,,,,,,,,,,,,,L5491,
Al,1,15.925,,,6a,,,,,,,,,,,,,L5491,
Al,4,16.0074,16.0072,0.0010,800g,2.06e+10,A,0,624717.5,2s2.2p6,1S,0,2s2.2p5.(2P*).3s,1P*,1,,"c47,T6577",L2223,
Al,4,16.1688,16.1688,0.0010,700g,1.46e+09,C+,0,618473.9,2s2.2p6,1S,0,2s2.2p5.(2P*).3s,3P*,1,,c47,L2223,
Al,3,16.907,16.9070,0.0010,9g,,,0.00,591470,2p6.3s,2S,1/2,2p5.3s2,2P*,1/2,,,L10300,
Al,3,16.973,16.9746,0.0010,6,,,53682.93,642800,2p6.3p,2P*,1/2,2p5.(2P*).3s.3p.(3P*),2P,3/2,,,L10378,
Al,3,16.982,16.9813,0.0010,7,,,53916.60,642800,2p6.3p,2P*,3/2,2p5.(2P*).3s.3p.(3P*),2P,3/2,,,L10378,
Al,3,17.011,16.9976,0.0010,"10g,bl*",,,53682.93,642000,2p6.3p,2P*,1/2,2p5.(2P*).3s.3p.(3P*),2P,1/2,,,L10378,
Al,3,17.011,17.0111,0.0010,"10g,bl*",,,0.00,587850,2p6.3s,2S,1/2,2p5.3s2,2P*,3/2,,,L10300,
Al,3,17.024,17.0247,0.0010,8,,,53916.60,641300,2p6.3p,2P*,3/2,2p5.(2P*).3s.3p.(3P*),2D,5/2,,,"L10300,L10378",
Al,3,17.049,17.0498,0.0010,7,,,53682.93,640200,2p6.3p,2P*,1/2,2p5.(2P*).3s.3p.(3P*),2D,3/2,,,L10378,
Al,3,17.057,17.0566,0.0010,6,,,53916.60,640200,2p6.3p,2P*,3/2,2p5.(2P*).3s.3p.(3P*),2D,3/2,,,L10378,
Al,3,17.104,17.1052,0.0010,2,,,53682.93,638300,2p6.3p,2P*,1/2,2p5.(2P*).3s.3p.(3P*),4P,3/2,,,L10378,
Al,3,17.112,17.1121,0.0010,3,,,53916.60,638300,2p6.3p,2P*,3/2,2p5.(2P*).3s.3p.(3P*),4P,3/2,,,L10378,
Al,3,17.137,17.1370,0.0010,6,,,53916.60,637451,2p6.3p,2P*,3/2,2p5.(2P*).3s.3p.(3P*),4P,5/2,,,L10300,
Al,3,17.21,17.205,0.010,2*,,,53682.93,634900,2p6.3p,2P*,1/2,2p5.(2P*).3s.3p.(3P*),4D,1/2,,,L10300,
Al,3,17.21,17.212,0.010,2*,,,53916.60,634900,2p6.3p,2P*,3/2,2p5.(2P*).3s.3p.(3P*),4D,1/2,,,L10300,
Al,3,17.231,17.2308,0.0010,2,,,53682.93,634039,2p6.3p,2P*,1/2,2p5.(2P*).3s.3p.(3P*),4D,3/2,,,L10300,
Al,3,17.245,17.2377,0.0010,2,,,53916.60,634039,2p6.3p,2P*,3/2,2p5.(2P*).3s.3p.(3P*),4D,3/2,,,L10378,
Al,3,17.262,17.2621,0.0010,7,,,53916.60,633220,2p6.3p,2P*,3/2,2p5.(2P*).3s.3p.(3P*),4D,5/2,,,L10300,
Al,3,17.502,17.4955,0.0010,6*,,,53682.93,625260,2p6.3p,2P*,1/2,2p5.(2P*).3s.3p.(3P*),4S,3/2,,,L10300,
Al,3,17.502,17.5026,0.0010,6*,,,53916.60,625260,2p6.3p,2P*,3/2,2p5.(2P*).3s.3p.(3P*),4S,3/2,,,L10300,
Al,5,17.9003,17.90039,0.00010,5,,,358816,917463,2s.2p6,2S,1/2,2s2.2p4.(1S).3p,2P*,3/2,,,L2577,
Al,5,18.9977,18.99775,0.00010,2,,,358816,885194,2s.2p6,2S,1/2,2s2.2p4.(1D).3p,2P*,1/2,,,L2577,
Al,5,19.0569,19.05695,0.00010,10,,,358816,883559,2s.2p6,2S,1/2,2s2.2p4.(1D).3p,2P*,3/2,,,L2577,
Al,6,22.1535,22.1535,0.0010,50g,6.46e+07,C+,0,451396,2s2.2p4,3P,2,2s.2p5,1P*,1,,"T7370c8,T6145",L3565,
Al,7,23.9030,23.9036,0.0010,100,2.73e+10,A+,62313,480660,2s2.2p3,2D*,3/2,2s.2p4,2P,1/2,,"T7370c8,T6791",L2587,
Al,7,24.0770,24.0778,0.0010,200,2.67e+10,A+,62369,477690,2s2.2p3,2D*,5/2,2s.2p4,2P,3/2,,"T7370c8,T6791",L2587,
Al,6,24.3766,24.3766,0.0010,600,3.74e+10,A,41167,451396,2s2.2p4,1D,2,2s.2p5,1P*,1,,"T7370c8,T6145",L3565,
Al,8,24.7401,24.7402,0.0010,10g,3.80e+09,A,0,404200,2s2.2p2,3P,0,2s.2p3,3S*,1,,"T7333c8,T6950",L1785,
Al,8,24.8456,24.8453,0.0010,55g,1.11e+10,A+,1710,404200,2s2.2p2,3P,1,2s.2p3,3S*,1,,"T7333c8,T6950",L1785,
Al,8,25.0139,25.0138,0.0010,100g,1.85e+10,A+,4420,404200,2s2.2p2,3P,2,2s.2p3,3S*,1,,"T7333c8,T6950",L7396,
Al,8,25.1347,25.1351,0.0089,10,2.06e+10,A+,46720+x,444570+x,2s2.2p2,1D,2,2s.2p3,1P*,1,,"T7333c8,T6950",L7396,
Al,7,25.9036,25.9029,0.0010,262,4.76e+09,A,94603,480660,2s2.2p3,2P*,1/2,2s.2p4,2P,1/2,,"T7370c8,T6791",L2587,
Al,7,25.9207,25.9208,0.0010,345,5.86e+09,A,94869,480660,2s2.2p3,2P*,3/2,2s.2p4,2P,1/2,,"T7370c8,T6791",L2587,
Al,7,26.1044,26.1037,0.0010,330,1.46e+09,A,94603,477690,2s2.2p3,2P*,1/2,2s.2p4,2P,3/2,,"T7370c8,T6791",L2587,
Al,7,26.1219,26.1219,0.0010,495,6.13e+09,A,94869,477690,2s2.2p3,2P*,3/2,2s.2p4,2P,3/2,,"T7370c8,T6791",L2587,
Al,6,27.5343,27.5343,0.0010,300,2.39e+09,A,88213,451396,2s2.2p4,1S,0,2s.2p5,1P*,1,,"T7370c8,T6145",L3565,
Al,5,27.8694,27.86944,0.00010,1000g,1.44e+10,A,0,358816,2s2.2p5,2P*,3/2,2s.2p6,2S,1/2,,c40,L2577,
Al,7,27.8982,27.8973,0.0010,510,6.39e+09,A,94603,453060,2s2.2p3,2P*,1/2,2s.2p4,2S,1/2,,"T7370c8,T6791",L2587,
Al,7,27.9187,27.9181,0.0010,440,1.01e+10,A,94869,453060,2s2.2p3,2P*,3/2,2s.2p4,2S,1/2,,"T7370c8,T6791",L2587,
Al,9,28.0114,28.0151,0.0010,175g,2.49e+09,A+,0,356950,2s2.2p,2P*,1/2,2s.2p2,2P,3/2,,"T7194c8,T6424,T7003,T7066c18",L1785,
Al,7,28.0745,28.0741,0.0010,100,7.73e+09,B,1383580,1739780,2s.2p3.(5S*).3p,4P,3/2,2s.2p3.(5S*).4d,4D*,5/2,,"u22,LS",L2587,
Al,7,28.0994,28.0994,0.0010,150,1.10e+10,B+,1383540,1739420,2s.2p3.(5S*).3p,4P,5/2,2s.2p3.(5S*).4d,4D*,7/2,,"u22,LS",L2587,
Al,5,28.1394,28.1394,0.0010,900g,6.97e+09,B+,3442,358816,2s2.2p5,2P*,1/2,2s.2p6,2S,1/2,,c40,L2577,
Al,9,28.2407,28.2422,0.0010,240g,8.80e+09,A+,0,354080,2s2.2p,2P*,1/2,2s.2p2,2P,1/2,,"T7194c8,T6424,T7003,T7066c18",L1785,
Al,7,28.2660,28.2654,0.0010,315,1.29e+10,A+,385910,739700,2s.2p4,2D,3/2,2p5,2P*,1/2,,"T7370c8,T6791",L2587,
Al,9,28.4015,28.4042,0.0010,345g,1.27e+10,A+,[4890],356950,2s2.2p,2P*,3/2,2s.2p2,2P,3/2,,"T7194c8,T6424,T7003,T7066c18",L1785,
Al,8,28.5467,28.5470,0.0115,50,1.56e+10,A+,46720+x,397020+x,2s2.2p2,1D,2,2s.2p3,1D*,2,,"T7333c8,T6950",L7396,
Al,7,28.581,28.5804,0.0010,360,1.16e+10,A+,385860,735750,2s.2p4,2D,5/2,2p5,2P*,3/2,,"T7370c8,T6791",L814,
Al,8,28.5959,,,105,,,,,,,,,,,,,L1785,
Al,9,28.6364,28.6377,0.0010,215g,6.24e+09,A,[4890],354080,2s2.2p,2P*,3/2,2s.2p2,2P,1/2,,"T7194c8,T6424,T7003,T7066c18",L1785,
Al,8,28.7083,28.710,0.012,165,5.09e+09,A+,96260+x,444570+x,2s2.2p2,1S,0,2s.2p3,1P*,1,,"T7333c8,T6950",L1785,
Al,8,28.9645,,,58,,,,,,,,,,,,,L1785,
Al,9,30.0560,30.0562,0.0010,125g,3.98e+09,A,0,332710,2s2.2p,2P*,1/2,2s.2p2,2S,1/2,,"T7194c8,T6424,T7003,T7066c18",L1785,
Al,9,30.5055,30.5045,0.0010,165g,4.19e+09,A+,[4890],332710,2s2.2p,2P*,3/2,2s.2p2,2S,1/2,,"T7194c8,T6424,T7003,T7066c18",L1785,
Al,6,30.7249,30.72489,0.00010,350g,4.31e+09,A,0,325469,2s2.2p4,3P,2,2s.2p5,3P*,1,,"T7370c8,T6145",L3565,
Al,6,30.8563,30.85629,0.00010,300g,1.02e+10,A,2732,326815,2s2.2p4,3P,1,2s.2p5,3P*,0,,"T7370c8,T6145",L3565,
Al,7,30.9023,30.9026,0.0010,420,7.24e+09,A+,62313,385910,2s2.2p3,2D*,3/2,2s.2p4,2D,3/2,,"T7370c8,T6791",L2587,
Al,7,30.9072,30.9074,0.0010,475*,3.52e+08,A,62313,385860,2s2.2p3,2D*,3/2,2s.2p4,2D,5/2,,"T7370c8,T6791",L2587,
Al,7,30.9072,30.9080,0.0010,475*,6.60e+08,A,62369,385910,2s2.2p3,2D*,5/2,2s.2p4,2D,3/2,,"T7370c8,T6791",L2587,
Al,7,30.9121,30.9128,0.0010,375,7.16e+09,A+,62369,385860,2s2.2p3,2D*,5/2,2s.2p4,2D,5/2,,"T7370c8,T6791",L2587,
Al,6,30.9597,30.95956,0.00010,400g,7.56e+09,A,0,323002,2s2.2p4,3P,2,2s.2p5,3P*,2,,"T7370c8,T6145",L3565,
Al,6,30.9851,30.98498,0.00010,300g,2.52e+09,A,2732,325469,2s2.2p4,3P,1,2s.2p5,3P*,1,,"T7370c8,T6145",L3565,
Al,6,31.0907,31.09066,0.00010,300g,3.32e+09,A,3829,325469,2s2.2p4,3P,0,2s.2p5,3P*,1,,"T7370c8,T6145",L3565,
Al,6,31.2237,31.22366,0.00010,300g,2.46e+09,A,2732,323002,2s2.2p4,3P,1,2s.2p5,3P*,2,,"T7370c8,T6145",L3565,
Al,9,31.6793,31.680,0.010,90,2.40e+09,A+,145270,460930,2s.2p2,4P,1/2,2p3,4S*,3/2,,"T7194c8,T6424,T7003,T7066c18",L1785,
Al,9,31.8537,31.853,0.010,120,4.72e+09,A+,146990,460930,2s.2p2,4P,3/2,2p3,4S*,3/2,,"T7194c8,T6424,T7003,T7066c18",L1785,
Al,9,32.1027,32.106,0.010,160,6.91e+09,A+,149460,460930,2s.2p2,4P,5/2,2p3,4S*,3/2,,"T7194c8,T6424,T7003,T7066c18",L1785,
