element,sp_num,obs_wl_air(nm),ritz_wl_air(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Sm,2,436.992,,210,,,,,,,,,,,,,L3475,
Sm,2,437.346,,440,,,,,,,,,,,,,L3475,
Sm,2,437.498,,320,,,,,,,,,,,,,L3475,
Sm,2,437.824,,880,,,,,,,,,,,,,L3475,
Sm,1,438.042,,530,,,,,,,,,,,,,L3475,
Sm,2,438.429,,290,,,,,,,,,,,,,L3475,
Sm,2,439.086,,1600,,,,,,,,,,,,,L3475,
Sm,1,439.335,,210,,,,,,,,,,,,,L3475,
Sm,1,439.734,,290,,,,,,,,,,,,,L3475,
Sm,1,440.117,,410,,,,,,,,,,,,,L3475,
Sm,2,440.306,,810bl,,,,,,,,,,,,,L3475,
