element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Nb,4,265.3581,0.0021,265.3601,0.0014,70000,2.2e+07,C,188123.66,225797.08,4d.4f,3P*,2,4d.6d,3P,2,,T2192,L12094,
Nb,1,265.445,0.010,,,330,,,,,,,,,,,,,L3475,
Nb,2,265.608,0.010,,,310,,,,,,,,,,,,,L3475,
Nb,1,265.762,0.010,,,160,,,,,,,,,,,,,L3475,
Nb,3,265.799,0.010,,,80,,,,,,,,,,,,,L3603,
Nb,2,266.525,0.010,,,110,,,,,,,,,,,,,L3475,
Nb,2,266.659,0.010,,,110,,,,,,,,,,,,,L3475,
Nb,2,266.730,0.010,,,110,,,,,,,,,,,,,L3475,
Nb,1,266.829,0.010,,,130,,,,,,,,,,,,,L3475,
Nb,2,267.193,0.010,,,400,,,,,,,,,,,,,L3475,
Nb,2,267.357,0.010,,,200,,,,,,,,,,,,,L3475,
Nb,2,267.594,0.010,,,200,,,,,,,,,,,,,L3475,
Nb,4,268.3858,0.0005,268.3856,0.0004,75000,1.3e+07,C,186512.36,223761.12,4d.4f,3D*,3,4d.6d,3F,4,,T2192,L12094,
Nb,4,268.6692,0.0021,268.6712,0.0009,75000,2.5e+07,C,187731.63,224940.80,4d.4f,1F*,3,4d.6d,1G,4,,T2192,L12094,
Nb,1,268.715,0.010,,,130,,,,,,,,,,,,,L3475,
Nb,2,269.177,0.010,,,160,,,,,,,,,,,,,L3475,
Nb,2,269.706,0.010,,,1000,,,,,,,,,,,,,L3475,
Nb,2,269.886,0.010,,,320,,,,,,,,,,,,,L3475,
Nb,2,270.220,0.010,,,320,,,,,,,,,,,,,L3475,
Nb,2,270.252,0.010,,,150,,,,,,,,,,,,,L3475,
Nb,4,270.9656,0.0021,270.9676,0.0010,40000,1.1e+07,D+,186409.72,223303.56,4d.4f,3D*,2,4d.6d,3F,3,,T2192,L12094,
Nb,2,271.662,0.010,,,470,,,,,,,,,,,,,L3475,
Nb,2,272.198,0.010,,,470,,,,,,,,,,,,,L3475,
Nb,4,272.4151,0.0005,272.4146,0.0006,15000,2.0e+07,D+,188521.79,225219.67,4d.4f,3P*,1,4d.6d,3P,1,,T2192,L12094,
Nb,2,273.326,0.010,,,310,,,,,,,,,,,,,L3475,
Nb,2,273.709,0.010,,,110,,,,,,,,,,,,,L3475,
