element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Kr,5,112.804,0.010,112.804+,0.018,7,,,190279.,278928.,4s2.4p.4d,3F*,2,4s2.4p.5p,3D,1,,,L9919,
Kr,3,114.855,0.010,114.85463+,0.00019,6bl,,,121542.96,208609.54,4s.4p5,3P*,0,4s2.4p3.(2D*).5p,3S,1,,,L7284,
Kr,4,115.302,0.010,115.3021+,0.0019,9,,,163445.1,250173.8,4s2.4p2.(3P).4d,2P,3/2,4s2.4p2.(3P).5p,2P*,3/2,,,L7257,
Kr,8,115.760,0.010,115.761,0.008,4*,,,733093.,819478.,3d10.5g,2G,9/2,3d10.6h,2H*,9/2,,,L10440,
Kr,8,115.760,0.010,115.761,0.008,4*,,,733093.,819478.,3d10.5g,2G,9/2,3d10.6h,2H*,11/2,,,L10440,
Kr,8,115.760,0.010,115.758,0.007,4*,,,733091.,819478.,3d10.5g,2G,7/2,3d10.6h,2H*,9/2,,,L10440,
Kr,3,115.8737,0.0010,115.8740+,0.0013,6,,,33079.6,119380.23,4s2.4p4,1S,0,4s.4p5,3P*,1,,,L353,
Kr,1,116.4867,0.0010,116.4867079+,0.0000022,71,3.09e+08,A+,0.0000,85846.7046,4s2.4p6,1S,0,4s2.4p5.(2P*<1/2>).5s,2[1/2]*,1,,T7227,L4676,
Kr,4,116.603,0.010,116.6030+,0.0019,4,,,163445.1,249206.2,4s2.4p2.(3P).4d,2P,3/2,4s2.4p2.(3P).5p,2D*,5/2,,,L7257,
Kr,7,116.693,0.010,116.694+,0.019,1d,,,492776.,578470.,4s.5p,3P*,0,4s.5d,3D,1,,,L11805,
Kr,7,116.954,0.010,116.955+,0.019,8,,,493219.,578722.,4s.5p,3P*,1,4s.5d,3D,2,,,L11805,
Kr,4,117.1568,0.0010,117.1565+,0.0019,9,,,33405.6,118761.5,4s2.4p3,2P*,3/2,4s.4p4,4P,5/2,,,L6153,
Kr,4,118.015,0.010,118.0139+,0.0020,10,,,166160.9,250896.7,4s.4p4,2P,1/2,4s2.4p2.(3P).5p,2P*,1/2,,,L7257,
Kr,4,118.418,0.010,118.4176+,0.0020,1d,,,181000.5,265447.4,4s2.4p2.(3P).4d,4D,3/2,4s2.4p2.(1D).5p,2P*,3/2,,,L7257,
Kr,4,118.695,0.010,118.6948+,0.0020,1d,,,174105.7,258355.4,4s2.4p2.(3P).4d,4F,5/2,4s2.4p2.(1D).5p,2D*,3/2,,,L7257,
Kr,4,119.029,0.010,119.0293+,0.0020,7,,,166160.9,250173.8,4s.4p4,2P,1/2,4s2.4p2.(3P).5p,2P*,3/2,,,L7257,
Kr,8,119.159,0.010,119.157,0.006,2,,,641076.,724999.,3d10.5d,2D,3/2,3d10.5f,2F*,5/2,,,L10440,
Kr,7,119.716,0.010,119.717+,0.014,10,,,495578.4,579109.,4s.5p,3P*,2,4s.5d,3D,3,,,L11805,
Kr,8,119.922,0.010,119.923,0.006,8,,,641617.,725004.,3d10.5d,2D,5/2,3d10.5f,2F*,7/2,,,L10440,
Kr,4,120.239,0.010,120.2388+,0.0020,4,,,163445.1,246612.9,4s2.4p2.(3P).4d,2P,3/2,4s2.4p2.(3P).5p,4S*,3/2,,,L7257,
Kr,7,120.274,0.010,120.274+,0.015,3ws,,,495578.4,578722.,4s.5p,3P*,2,4s.5d,3D,2,,,L11805,
Kr,3,120.6346,0.0010,120.63684+,0.00021,5,,,115930.93,198824.35,4s.4p5,3P*,2,4s2.4p3.(2D*).5p,3P,1,,,L3262,
Kr,5,120.963,0.010,120.967+,0.015,10,,,213932.87,296600.,4s2.4p.4d,3P*,1,4s2.4p.5p,1D,2,,,L9919,
Kr,5,121.407,0.010,121.406+,0.015,10,,,211336.57,293705.,4s2.4p.4d,3P*,2,4s2.4p.5p,3S,1,,,L9919,
