element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Mg,4,13.8935,13.89304,0.00010,1g,,,0,719784.8,2s2.2p5,2P*,3/2,2s2.2p4.(3P).4s,4P,5/2,,,L1965,
Mg,4,13.9117,13.91177,0.00010,1g,,,2228,721043.6,2s2.2p5,2P*,1/2,2s2.2p4.(3P).4s,4P,3/2,,,L1965,
Mg,4,13.9989,13.99901,0.00010,7g,,,0,714336.4,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3d,2F,5/2,,,L1965,
Mg,4,14.0119,14.01183,0.00010,10g,5.68e+09,D+,0,713682.5,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3d,2D,3/2,,c46,L1965,
Mg,4,14.0173,14.01717,0.00010,17g,2.85e+10,C,0,713411.0,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3d,2D,5/2,,c46,L1965,
Mg,4,14.0425,14.04249,0.00010,10g,1.60e+10,D+,0,712124.5,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3d,2S,1/2,,c46,L1965,
Mg,4,14.0474,14.04730,0.00010,11g,4.05e+10,D,0,711880.5,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3d,2P,1/2,,T4781,L1965,
Mg,4,14.0523,14.05219,0.00010,11g,4.59e+10,C,0,711632.7,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3d,2P,3/2,,c46,L1965,
Mg,4,14.0558,14.05571,0.00010,11g,2.60e+10,C,2228,713682.5,2s2.2p5,2P*,1/2,2s2.2p4.(1D).3d,2D,3/2,,c46,L1965,
Mg,4,14.0867,14.08656,0.00010,11g,5.89e+10,C,2228,712124.5,2s2.2p5,2P*,1/2,2s2.2p4.(1D).3d,2S,1/2,,c46,L1965,
Mg,4,14.0915,14.09140,0.00010,8g,3.94e+10,D,2228,711880.5,2s2.2p5,2P*,1/2,2s2.2p4.(1D).3d,2P,1/2,,T4781,L1965,
Mg,4,14.0964,14.09633,0.00010,11g,1.01e+10,D,2228,711632.7,2s2.2p5,2P*,1/2,2s2.2p4.(1D).3d,2P,3/2,,c46,L1965,
Mg,5,14.2935,14.2935,0.0010,1000,4.20e+10,C+,35926,735546,2s2.2p4,1D,2,2s2.2p3.(2D*).3s,1D*,2,,"T7370c14,T7116",L5142,
Mg,5,14.4547,14.4547,0.0010,10,1.59e+07,C,35926,727742,2s2.2p4,1D,2,2s2.2p3.(2D*).3s,3D*,3,,c55,L5142,
Mg,5,14.5488,14.5486,0.0010,800,1.92e+10,C+,77279,764628,2s2.2p4,1S,0,2s2.2p3.(2P*).3s,1P*,1,,"T7370c14,T7116",L5142,
Mg,5,14.6084,14.6083,0.0010,900g,2.92e+10,C+,0.0,684541,2s2.2p4,3P,2,2s2.2p3.(4S*).3s,3S*,1,,"T7370c14,T7116",L5142,
Mg,5,14.6465,14.6465,0.0010,500g,1.70e+10,C+,1783.1,684541,2s2.2p4,3P,1,2s2.2p3.(4S*).3s,3S*,1,,"T7370c14,T7116",L5142,
Mg,4,14.6526,14.65260,0.00010,11g,1.17e+10,C,0,682472.8,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,2P,3/2,,c46,L1965,
Mg,5,14.6623,14.6623,0.0010,400g,5.65e+09,C,2521.8,684541,2s2.2p4,3P,0,2s2.2p3.(4S*).3s,3S*,1,,"T7370c14,T7116",L5142,
Mg,4,14.6837,14.68379,0.00010,10g,9.16e+09,D+,0,681023.3,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,2P,1/2,,c46,L1965,
Mg,4,14.6954,14.69522,0.00010,20g,5.12e+10,C+,0,680493.2,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,2D,5/2,,c46,L1965,
Mg,4,14.7006,14.70059,0.00010,11g,1.92e+10,C,2228,682472.8,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,2P,3/2,,c46,L1965,
Mg,4,14.7052,14.70515,0.00010,11g,2.04e+10,C,0,680033.7,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,2D,3/2,,c46,L1965,
Mg,4,14.7254,14.72535,0.00010,11g,2.89e+09,D,0,679100.8,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,4P,5/2,,c46,L1965,
Mg,4,14.7321,14.73198,0.00010,10g,1.59e+10,D+,2228,681023.3,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,2P,1/2,,c46,L1965,
Mg,4,14.7406,14.73995,0.00010,18g*,1.11e+09,E,0,678428.3,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,4P,3/2,,c46,L1965,
Mg,4,14.7406,14.74067,0.00010,18g*,,,0,678395.1,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,2F,5/2,,,L1965,
Mg,4,14.7497,14.74970,0.00010,4g,1.83e+08,E,0,677980.0,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,4P,1/2,,c46,L1965,
Mg,4,14.7535,14.75349,0.00010,17g,3.29e+10,C,2228,680033.7,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,2D,3/2,,c46,L1965,
Mg,4,14.7629,14.76311,0.00010,8g,,,0,677363.9,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,4F,3/2,,,L1965,
Mg,4,14.7749,14.77484,0.00010,11g,,,0,676826.4,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,4F,5/2,,,L1965,
Mg,4,14.7884,14.78852,0.00010,9g,5.23e+08,E,2228,678428.3,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,4P,3/2,,c46,L1965,
Mg,4,14.7981,14.79833,0.00010,1g,3.11e+07,E,2228,677980.0,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,4P,1/2,,c46,L1965,
Mg,4,14.8117,14.81183,0.00010,10g,,,2228,677363.9,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,4F,3/2,,,L1965,
Mg,4,14.8904,14.89049,0.00010,1g,,,0,671569.4,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,4D,1/2,,,L1965,
Mg,4,14.8959,14.89593,0.00010,3g,,,0,671324.1,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,4D,3/2,,,L1965,
Mg,4,14.9025,14.90249,0.00010,2g,,,0,671028.8,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,4D,5/2,,,L1965,
Mg,4,14.9400,14.94006,0.00010,2g,,,2228,671569.4,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,4D,1/2,,,L1965,
Mg,4,14.9456,14.94554,0.00010,1g,,,2228,671324.1,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,4D,3/2,,,L1965,
Mg,11,15.1356,15.136,0.010,6,1.03e+11,A,(12718791.0),(13379468),1s.3p,3P*,2,1s.4d,3D,3,,"T5231c4,LS",L10489,
Mg,5,15.1807,15.1807,0.0010,150,1.23e+10,D+,283212.3,941944,2s.2p5,3P*,2,2s.2p4.(4P).3s,3P,1,,"c57,LS",L5142,
Mg,5,15.2021,15.2021,0.0010,100,2.94e+10,D+,284828.3,942634,2s.2p5,3P*,1,2s.2p4.(4P).3s,3P,0,,"c57,LS",L5142,
Mg,5,15.2153,15.2152,0.0010,300,2.20e+10,C,283212.3,940449,2s.2p5,3P*,2,2s.2p4.(4P).3s,3P,2,,"c57,LS",L5142,
Mg,5,15.2181,15.2180,0.0010,50,7.34e+09,D+,284828.3,941944,2s.2p5,3P*,1,2s.2p4.(4P).3s,3P,1,,"c57,LS",L5142,
Mg,5,15.2386,15.2385,0.0010,100,9.77e+09,D+,285712.0,941944,2s.2p5,3P*,0,2s.2p4.(4P).3s,3P,1,,"c57,LS",L5142,
Mg,5,15.2526,15.2527,0.0010,100,7.29e+09,D+,284828.3,940449,2s.2p5,3P*,1,2s.2p4.(4P).3s,3P,2,,"c57,LS",L5142,
Mg,11,15.4687,15.465,0.010,6*,,,(12733191),(13379833),1s.3d,3D,1,1s.4f,3F*,2,,,L10489,
Mg,11,15.4687,15.466,0.010,6*,,,(12733231),(13379809),1s.3d,3D,2,1s.4f,3F*,3,,,L10489,
Mg,11,15.4734,15.472,0.010,6,,,(12733611),(13379923),1s.3d,3D,3,1s.4f,3F*,4,,,L10489,
Mg,3,15.7701,15.7701,0.0010,"1g,d",,,0,634111,2s2.2p6,1S,0,2s2.2p5.(2P*<3/2>).9d,2[3/2]*,1,,,L2003,
Mg,3,15.7981,15.7981,0.0010,"1g,d",,,0,632988,2s2.2p6,1S,0,2s2.2p5.(2P*<1/2>).8d,2[3/2]*,1,,,L2003,
Mg,3,15.8522,15.8522,0.0010,"2g,d",,,0,630827,2s2.2p6,1S,0,2s2.2p5.(2P*<3/2>).8d,2[3/2]*,1,,,L2003,
Mg,3,15.9198,15.9198,0.0010,2g,,,0,628149,2s2.2p6,1S,0,2s2.2p5.(2P*<1/2>).7d,2[3/2]*,1,,,L2003,
Mg,3,15.9741,15.9741,0.0010,4g,,,0,626013,2s2.2p6,1S,0,2s2.2p5.(2P*<3/2>).7d,2[3/2]*,1,,,L2003,
Mg,4,16.02283,16.02283,0.00010,14g,6.28e+09,D+,0,624109.6,2s2.2p5,2P*,3/2,2s2.2p4.(1S).3s,2S,1/2,,c46,L1965,
Mg,4,16.08021,16.08023,0.00010,11g,3.56e+09,D,2228,624109.6,2s2.2p5,2P*,1/2,2s2.2p4.(1S).3s,2S,1/2,,c46,L1965,
Mg,3,16.1108,16.1108,0.0010,5g,,,0,620702,2s2.2p6,1S,0,2s2.2p5.(2P*<1/2>).6d,2[3/2]*,1,,,L2003,
Mg,3,16.1655,16.1655,0.0010,5g,,,0,618601,2s2.2p6,1S,0,2s2.2p5.(2P*<3/2>).6d,2[3/2]*,1,,,L2003,
Mg,3,16.3562,16.3562,0.0010,2g,,,0,611389,2s2.2p6,1S,0,2s2.2p5.(2P*<1/2>).6s,2[1/2]*,1,,,L2003,
Mg,3,16.4133,16.4133,0.0010,1g,,,0,609262,2s2.2p6,1S,0,2s2.2p5.(2P*<3/2>).6s,2[3/2]*,1,,,L2003,
Mg,3,16.4394,16.4394,0.0010,8g,,,0,608295,2s2.2p6,1S,0,2s2.2p5.(2P*<1/2>).5d,2[3/2]*,1,,,L2003,
Mg,3,16.4949,16.4949,0.0010,8g,,,0,606248,2s2.2p6,1S,0,2s2.2p5.(2P*<3/2>).5d,2[3/2]*,1,,,L2003,
Mg,3,16.5192,16.5192,0.0010,1g,,,0,605356,2s2.2p6,1S,0,2s2.2p5.(2P*<3/2>).5d,2[1/2]*,1,,,L2003,
Mg,3,16.91406,16.91416,0.00010,7g,,,0,591220.7,2s2.2p6,1S,0,2s2.2p5.(2P*<1/2>).5s,2[1/2]*,1,,,L2003,
Mg,3,16.97411,16.97427,0.00010,6g,,,0,589126.8,2s2.2p6,1S,0,2s2.2p5.(2P*<3/2>).5s,2[3/2]*,1,,,L2003,
Mg,3,17.08050,17.08041,0.00010,15g,,,0,585466.2,2s2.2p6,1S,0,2s2.2p5.(2P*<1/2>).4d,2[3/2]*,1,,,L2003,
Mg,3,17.13946,17.13941,0.00010,15g,,,0,583450.5,2s2.2p6,1S,0,2s2.2p5.(2P*<3/2>).4d,2[3/2]*,1,,,L2003,
Mg,4,17.16557,17.16507,0.00010,25g*,1.22e+09,B,0,582578.4,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3s,2D,3/2,,c46,L1965,
Mg,4,17.16557,17.16554,0.00010,25g*,9.66e+09,B,0,582562.4,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3s,2D,5/2,,c46,L1965,
Mg,3,17.18984,17.18997,0.00010,4g,,,0,581734.7,2s2.2p6,1S,0,2s2.2p5.(2P*<3/2>).4d,2[1/2]*,1,,,L2003,
Mg,4,17.23112,17.23097,0.00010,20g,8.44e+09,B,2228,582578.4,2s2.2p5,2P*,1/2,2s2.2p4.(1D).3s,2D,3/2,,c46,L1965,
Mg,4,18.00694,18.00693,0.00010,12g,8.53e+09,B,0,555341.9,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3s,2P,1/2,,c46,L1965,
Mg,4,18.06153,18.06143,0.00010,25g,2.09e+10,B+,0,553666.1,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3s,2P,3/2,,c46,L1965,
Mg,4,18.07941,18.07946,0.00010,20g,1.63e+10,B,2228,555341.9,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3s,2P,1/2,,c46,L1965,
Mg,4,18.13448,18.13440,0.00010,14g,3.72e+09,B,2228,553666.1,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3s,2P,3/2,,c46,L1965,
Mg,3,18.22415,18.22421,0.00010,15g,,,0,548720.7,2s2.2p6,1S,0,2s2.2p5.(2P*<1/2>).4s,2[1/2]*,1,,,L2003,
Mg,3,18.29717,18.29720,0.00010,12g,,,0,546531.6,2s2.2p6,1S,0,2s2.2p5.(2P*<3/2>).4s,2[3/2]*,1,,,L2003,
Mg,4,18.34392,18.34399,0.00010,11g,1.33e+08,D+,0,545137.6,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3s,4P,3/2,,c46,L1965,
Mg,4,18.39156,18.39157,0.00010,7g*,3.55e+07,D,2228,545955.4,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3s,4P,1/2,,c46,L1965,
Mg,4,18.39156,18.39181,0.00010,7g*,7.90e+06,D,0,543720.4,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3s,4P,5/2,,c46,L1965,
Mg,4,18.41909,18.41927,0.00010,4g,1.31e+07,D,2228,545137.6,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3s,4P,3/2,,c46,L1965,
Mg,3,18.65149,18.65143,0.00010,20g,1.86e+10,C+,0,536152.0,2s2.2p6,1S,0,2s2.2p5.3d,1P*,1,,c46,L2003,
Mg,3,18.71977,18.71966,0.00010,20g,1.26e+10,C,0,534197.7,2s2.2p6,1S,0,2s2.2p5.3d,3D*,1,,c46,L2003,
Mg,3,18.85296,18.85296,0.00010,10g,2.5e+08,E,0,530420.6,2s2.2p6,1S,0,2s2.2p5.3d,3P*,1,,c46,L2003,
Mg,3,23.17333,23.17336,0.00010,100g,9.12e+09,B+,0,431530.0,2s2.2p6,1S,0,2s2.2p5.3s,1P*,1,,"c46,T6577",L2003,
Mg,2,23.301,23.301,0.010,4,,,35760.88,464930?,2p6.3p,2P*,3/2,2p5.(2P*).3s.3p.(1P*),2S,1/2,,,L10300,
Mg,3,23.42631,23.42644,0.00010,80g,4.98e+08,C,0,426868.1,2s2.2p6,1S,0,2s2.2p5.3s,3P*,1,,"c46,T3866",L2003,
Mg,2,23.58,23.58,0.10,1,,,35760.88,459800?,2p6.3p,2P*,3/2,2p5.(2P*).3s.3p.(1P*),2P,3/2,,,L10300,
Mg,2,23.81,23.804,0.010,7*,,,71490.19,491590,2p6.3d,2D,5/2,2p5.(2P*).3s.4s.(3S),2P*,3/2,,,L6592,
Mg,2,23.81,23.819,0.010,7*,,,71491.06,491330,2p6.3d,2D,3/2,2p5.(2P*).3s.4s.(3S),2P*,1/2,,,L6592,
Mg,2,24.655,24.651,0.010,6*,,,35669.31,441330,2p6.3p,2P*,1/2,2p5.(2P*).3s.3p.(3P*),2P,3/2,,,L10300,
Mg,2,24.655,24.657,0.010,6*,,,35760.88,441330,2p6.3p,2P*,3/2,2p5.(2P*).3s.3p.(3P*),2P,3/2,,,L10300,
Mg,2,24.721,24.721,0.010,2g,,,0.00,404510,2p6.3s,2S,1/2,2p5.3s2,2P*,1/2,,,L10300,
Mg,2,24.766,24.766,0.010,1,,,35760.88,439540,2p6.3p,2P*,3/2,2p5.(2P*).3s.3p.(3P*),2D,5/2,,,L10300,
Mg,2,24.839,24.839,0.010,3g,,,0.00,402590,2p6.3s,2S,1/2,2p5.3s2,2P*,3/2,,,L10300,
Mg,5,25.1584,25.1584,0.0010,400g,3.08e+07,C,0.0,397482,2s2.2p4,3P,2,2s.2p5,1P*,1,,"T7370c14,T6145","L1965,L5142",
Mg,5,25.2709,25.2717,0.0010,1g,5.93e+05,D,1783.1,397482,2s2.2p4,3P,1,2s.2p5,1P*,1,,"T7370c14,T6145",L5142,
Mg,5,25.3187,25.3190,0.0010,10g,1.15e+06,D+,2521.8,397482,2s2.2p4,3P,0,2s.2p5,1P*,1,,"T7370c14,T6145",L5142,
Mg,6,26.8984,26.8989,0.0010,650,2.43e+10,A,55372.8,427135,2s2.2p3,2D*,3/2,2s.2p4,2P,1/2,,"T7370c13,T6791",u19,
Mg,4,26.9282,26.9282,0.0010,2,2.20e+08,D,311532,682889.5,2s.2p6,2S,1/2,2s2.2p4.(1S).3p,2P*,3/2,,c46,L1965,
Mg,6,27.0390,27.0392,0.0010,750,2.31e+10,A,55356,425190,2s2.2p3,2D*,5/2,2s.2p4,2P,3/2,,"T7370c13,T6791",u19,
Mg,7,27.6153,27.6154,0.0010,200g,3.5e+09,D+,0,362117,2s2.2p2,3P,0,2s.2p3,3S*,1,,"T5520c4,LS",u19,
Mg,5,27.6582,27.6582,0.0010,1000,3.12e+10,B+,35926,397482,2s2.2p4,1D,2,2s.2p5,1P*,1,,"T7370c14,T6145","L1965,L5142",
Mg,7,27.7002,27.7001,0.0010,300g,9.5e+09,C,1107,362117,2s2.2p2,3P,1,2s.2p3,3S*,1,,T8043,u19,
Mg,2,27.72,27.723,0.010,1*,,,80619.50,441330,2p6.4p,2P*,1/2,2p5.(2P*).3s.3p.(3P*),2P,3/2,,,L6592,
Mg,2,27.72,27.725,0.010,1*,,,80650.02,441330,2p6.4p,2P*,3/2,2p5.(2P*).3s.3p.(3P*),2P,3/2,,,L6592,
Mg,7,27.8402,27.8402,0.0010,400g,1.5e+10,C,2924,362117,2s2.2p2,3P,2,2s.2p3,3S*,1,,T8043,u19,
Mg,7,28.0737,28.0737,0.0010,300,2.0e+10,D,40948,397153,2s2.2p2,1D,2,2s.2p3,1P*,1,,T5520c4,u19,
Mg,6,28.8646,28.8643,0.0010,10,,,55372.8,401822,2s2.2p3,2D*,3/2,2s.2p4,2S,1/2,,,u19,
Mg,6,29.1365,29.1363,0.0010,300,4.23e+09,B+,83920.0,427135,2s2.2p3,2P*,1/2,2s.2p4,2P,1/2,,"T7370c13,T6791",u19,
Mg,6,29.1457,29.1455,0.0010,200,4.23e+09,B+,84028.4,427135,2s2.2p3,2P*,3/2,2s.2p4,2P,1/2,,"T7370c13,T6791",u19,
Mg,6,29.3021,29.3023,0.0010,200,1.22e+09,B+,83920.0,425190,2s2.2p3,2P*,1/2,2s.2p4,2P,3/2,,"T7370c13,T6791",u19,
Mg,6,29.3116,29.3116,0.0010,400,5.38e+09,A,84028.4,425190,2s2.2p3,2P*,3/2,2s.2p4,2P,3/2,,"T7370c13,T6791",u19,
Mg,4,29.53951,29.5395,0.0010,5,1.48e+08,D,311532,650061.6,2s.2p6,2S,1/2,2s2.2p4.(1D).3p,2P*,3/2,,c46,L1965,
Mg,8,31.1795,31.1796,0.0010,10g,2.27e+09,A,0,320723,2s2.2p,2P*,1/2,2s.2p2,2P,3/2,,"T7194c9,T6424,T7003",u19,
Mg,5,31.2302,31.2302,0.0010,300,1.89e+09,B+,77279,397482,2s2.2p4,1S,0,2s.2p5,1P*,1,,"T7370c14,T6145","L1965,L5142",
Mg,8,31.3757,31.3754,0.0010,100g,8.32e+09,A,0,318721,2s2.2p,2P*,1/2,2s.2p2,2P,1/2,,"T7194c9,T6424,T7003",u19,
Mg,6,31.4561,31.4562,0.0010,300,5.24e+09,B+,83920.0,401822,2s2.2p3,2P*,1/2,2s.2p4,2S,1/2,,"T7370c13,T6791",u19,
Mg,6,31.4669,31.4670,0.0010,400,8.88e+09,A,84028.4,401822,2s2.2p3,2P*,3/2,2s.2p4,2S,1/2,,"T7370c13,T6791",u19,
Mg,8,31.5039,31.5039,0.0010,200g,1.15e+10,A,3302,320723,2s2.2p,2P*,3/2,2s.2p2,2P,3/2,,"T7194c9,T6424,T7003",u19,
Mg,8,31.7036,31.7039,0.0010,100g,5.38e+09,A,3302,318721,2s2.2p,2P*,3/2,2s.2p2,2P,1/2,,"T7194c9,T6424,T7003",u19,
Mg,7,31.9027,31.9027,0.0010,400,8.9e+09,C,40948,354401,2s2.2p2,1D,2,2s.2p3,1D*,2,,T8043,u19,
Mg,6,31.9821,31.9816,0.0010,150,1.08e+10,B+,341793,654473,2s.2p4,2D,3/2,2p5,2P*,1/2,,T6791,u19,
Mg,7,32.0267,32.0266,0.0010,40,,,233024,545264,2s.2p3,3D*,1,2p4,3P,0,,,u19,
Mg,7,32.0513,32.0513,0.0010,70,5.3e+09,D,85153,397153,2s2.2p2,1S,0,2s.2p3,1P*,1,,T5520c4,u19,
Mg,4,32.09943,32.0994,0.0010,50g,1.13e+10,B+,0,311532,2s2.2p5,2P*,3/2,2s.2p6,2S,1/2,,c46,"L1965,L1660",
Mg,7,32.1095,32.1093,0.0010,100,,,232957,544393,2s.2p3,3D*,2,2p4,3P,1,,,u19,
Mg,7,32.1154,32.1162,0.0010,50,,,233024,544393,2s.2p3,3D*,1,2p4,3P,1,,,u19,
Mg,6,32.2463,32.2460,0.0010,300,9.70e+09,B+,341751,651867,2s.2p4,2D,5/2,2p5,2P*,3/2,,T6791,u19,
Mg,6,32.2492,32.2504,0.0010,50,1.18e+09,B+,341793,651867,2s.2p4,2D,3/2,2p5,2P*,3/2,,T6791,u19,
Mg,7,32.3140,32.3140,0.0010,100,,,232853,542316,2s.2p3,3D*,3,2p4,3P,2,,,u19,
Mg,4,32.33076,32.3307,0.0010,40g,5.52e+09,B+,2228,311532,2s2.2p5,2P*,1/2,2s.2p6,2S,1/2,,c46,"L1965,L1660",
Mg,8,33.5248,33.5253,0.0010,10g,3.24e+09,A,0,298282,2s2.2p,2P*,1/2,2s.2p2,2S,1/2,,"T7194c9,T6424,T7003",u19,
Mg,8,33.9009,33.9006,0.0010,100g,4.01e+09,A,3302,298282,2s2.2p,2P*,3/2,2s.2p2,2S,1/2,,"T7194c9,T6424,T7003",u19,
Mg,8,34.1794,34.1802,0.0010,50,5.06e+09,A,232274,524841,2s.2p2,2D,5/2,2p3,2P*,3/2,,"T7194c9,T6424,T7003",u19,
Mg,8,34.2068,34.2062,0.0010,20,5.92e+09,A,232307,524652,2s.2p2,2D,3/2,2p3,2P*,1/2,,"T7194c9,T6424,T7003",u19,
Mg,6,34.9114,34.9137,0.0010,70,6.00e+09,A,55372.8,341793,2s2.2p3,2D*,3/2,2s.2p4,2D,3/2,,"T7370c13,T6791",u19,
Mg,6,34.9170,34.9168,0.0010,100,6.00e+09,A,55356,341751,2s2.2p3,2D*,5/2,2s.2p4,2D,5/2,,"T7370c13,T6791",u19,
Mg,5,35.10887,35.10887,0.00010,600g,3.46e+09,B+,0.0,284828.3,2s2.2p4,3P,2,2s.2p5,3P*,1,,"T7370c14,T6145","L1965,L5142",
Mg,5,35.22009,35.22009,0.00010,500g,8.23e+09,B+,1783.1,285712.0,2s2.2p4,3P,1,2s.2p5,3P*,0,,"T7370c14,T6145","L1965,L5142",
Mg,5,35.30919,35.30920,0.00010,900g,6.12e+09,B+,0.0,283212.3,2s2.2p4,3P,2,2s.2p5,3P*,2,,"T7370c14,T6145","L1965,L5142",
Mg,5,35.33004,35.33005,0.00010,400g,2.04e+09,B+,1783.1,284828.3,2s2.2p4,3P,1,2s.2p5,3P*,1,,"T7370c14,T6145","L1965,L5142",
Mg,8,35.3892,35.3882,0.0177,10,4.23e+09,A,131030+x,413610+x,2s.2p2,4P,3/2,2p3,4S*,3/2,,"T7194c9,T6424,T7003",u19,
Mg,5,35.42249,35.42249,0.00010,500g,2.69e+09,B+,2521.8,284828.3,2s2.2p4,3P,0,2s.2p5,3P*,1,,"T7370c14,T6145","L1965,L5142",
Mg,5,35.53291,35.53292,0.00010,600g,2.00e+09,B+,1783.1,283212.3,2s2.2p4,3P,1,2s.2p5,3P*,2,,"T7370c14,T6145","L1965,L5142",
Mg,8,35.5995,35.5999,0.0179,10,6.23e+09,A,132710+x,413610+x,2s.2p2,4P,5/2,2p3,4S*,3/2,,"T7194c9,T6424,T7003",u19,
Mg,7,36.3771,36.3773,0.0010,100g,1.8e+09,D,0,274897,2s2.2p2,3P,0,2s.2p3,3P*,1,,"T5520c4,LS",u19,
Mg,7,36.5178,36.5177,0.0010,60g,5.4e+09,D,1107,274947,2s2.2p2,3P,1,2s.2p3,3P*,0,,"T5520c4,LS",u19,
Mg,7,36.5228,36.5234,0.0010,150g,1.4e+09,D,1107,274904,2s2.2p2,3P,1,2s.2p3,3P*,2,,"T5520c4,LS",u19,
Mg,7,36.7674,36.7674,0.0010,400g,4.1e+09,D,2924,274904,2s2.2p2,3P,2,2s.2p3,3P*,2,,"T5520c4,LS",u19,
Mg,7,36.7686,36.7684,0.0010,100g,2.3e+09,D,2924,274897,2s2.2p2,3P,2,2s.2p3,3P*,1,,"T5520c4,LS",u19,
Mg,9,36.8076,36.8071,0.0010,100g,5.15e+09,A,0,271687,1s2.2s2,1S,0,1s2.2s.2p,1P*,1,,"T7096c9,T7065c18,T3979,T4139",u20,
Mg,5,37.6663,37.6665,0.0010,100,2.20e+10,B+,397482,662970,2s.2p5,1P*,1,2p6,1S,0,,"T7370c14,T6145",L5142,
Mg,6,38.7790,38.7788,0.0010,200,7.41e+08,B+,83920.0,341793,2s2.2p3,2P*,1/2,2s.2p4,2D,3/2,,"T7370c13,T6791",u19,
Mg,6,38.8016,38.8014,0.0010,300,9.76e+08,B+,84028.4,341751,2s2.2p3,2P*,3/2,2s.2p4,2D,5/2,,"T7370c13,T6791",u19,
Mg,6,39.92819,39.9281,0.0010,600g,2.77e+09,B+,0.0,250450,2s2.2p3,4S*,3/2,2s.2p4,4P,1/2,,"T7370c13,T6791",u19,
Mg,6,40.06667,40.0667,0.0010,700g,2.73e+09,B+,0.0,249584,2s2.2p3,4S*,3/2,2s.2p4,4P,3/2,,"T7370c13,T6791",u19,
Mg,6,40.33097,40.3310,0.0010,800g,2.68e+09,B+,0.0,247948,2s2.2p3,4S*,3/2,2s.2p4,4P,5/2,,"T7370c13,T6791",u19,
Mg,8,42.8201,42.8185,0.0010,5,4.24e+08,B+,232274,465818,2s.2p2,2D,5/2,2p3,2D*,3/2,,"T7194c9,T6424,T7003",u19,
Mg,8,42.8260,42.8245,0.0010,10,2.95e+09,A,232307,465818,2s.2p2,2D,3/2,2p3,2D*,3/2,,"T7194c9,T6424,T7003",u19,
Mg,8,42.8301,42.8319,0.0010,20,3.18e+09,A,232274,465745,2s.2p2,2D,5/2,2p3,2D*,5/2,,"T7194c9,T6424,T7003",u19,
Mg,7,42.9132,42.9140,0.0010,100g,1.2e+09,D,0,233024,2s2.2p2,3P,0,2s.2p3,3D*,1,,"T5520c4,LS",u19,
Mg,8,43.0465,43.0465,0.0010,30g,1.41e+09,A,0,232307,2s2.2p,2P*,1/2,2s.2p2,2D,3/2,,"T7194c9,T6424,T7003",u19,
Mg,7,43.1194,43.1189,0.0010,60g,9.3e+08,D,1107,233024,2s2.2p2,3P,1,2s.2p3,3D*,1,,"T5520c4,LS",u19,
Mg,7,43.1318,43.1313,0.0010,200g,1.6e+09,D+,1107,232957,2s2.2p2,3P,1,2s.2p3,3D*,2,,"T5520c4,LS",u19,
Mg,7,43.4715,43.4720,0.0010,70g,5.4e+08,D,2924,232957,2s2.2p2,3P,2,2s.2p3,3D*,2,,"T5520c4,LS",u19,
Mg,7,43.4917,43.4917,0.0010,200g,2.1e+09,D+,2924,232853,2s2.2p2,3P,2,2s.2p3,3D*,3,,"T5520c4,LS",u19,
